Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Malawi,rural/urban merged,MWI,Nsanje,n_age_665_671,668,severe,ppy,0.0288202372591733
Malawi,rural/urban merged,MWI,Nsanje,n_age_672_678,675,severe,ppy,0.0590455027641238
Malawi,rural/urban merged,MWI,Nsanje,n_age_679_685,682,severe,ppy,0.0445033704394961
Malawi,rural/urban merged,MWI,Nsanje,n_age_686_692,689,severe,ppy,0.0325288539531667
Malawi,rural/urban merged,MWI,Nsanje,n_age_693_699,696,severe,ppy,0.0189866507904599
Malawi,rural/urban merged,MWI,Nsanje,n_age_700_706,703,severe,ppy,0.0253471137717419
Malawi,rural/urban merged,MWI,Nsanje,n_age_707_713,710,severe,ppy,0.0262393860921123
Malawi,rural/urban merged,MWI,Nsanje,n_age_714_720,717,severe,ppy,0.0447916580872647
Malawi,rural/urban merged,MWI,Nsanje,n_age_721_727,724,severe,ppy,0.0549301420952305
Malawi,rural/urban merged,MWI,Nsanje,n_age_728_734,731,severe,ppy,0.0227530654484745
Malawi,rural/urban merged,MWI,Nsanje,n_age_735_741,738,severe,ppy,0.0399807008749173
Malawi,rural/urban merged,MWI,Nsanje,n_age_742_748,745,severe,ppy,0.0319608703288176
Malawi,rural/urban merged,MWI,Nsanje,n_age_749_755,752,severe,ppy,0.0442998815959901
Malawi,rural/urban merged,MWI,Nsanje,n_age_756_762,759,severe,ppy,0.0539162575289106
Malawi,rural/urban merged,MWI,Nsanje,n_age_763_769,766,severe,ppy,0.0559724900487108
Malawi,rural/urban merged,MWI,Nsanje,n_age_770_776,773,severe,ppy,0.0408391711297315
Malawi,rural/urban merged,MWI,Nsanje,n_age_777_783,780,severe,ppy,0.0181703166783242
Malawi,rural/urban merged,MWI,Nsanje,n_age_784_790,787,severe,ppy,0.0383753764609444
Malawi,rural/urban merged,MWI,Nsanje,n_age_791_797,794,severe,ppy,0.0474535761467013
Malawi,rural/urban merged,MWI,Nsanje,n_age_798_804,801,severe,ppy,0.0294836970763813
Malawi,rural/urban merged,MWI,Nsanje,n_age_805_811,808,severe,ppy,0.0140001041581755
Malawi,rural/urban merged,MWI,Nsanje,n_age_812_818,815,severe,ppy,0.0370354526406143
Malawi,rural/urban merged,MWI,Nsanje,n_age_819_825,822,severe,ppy,0.0340965266832273
