Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Nigeria,NGA,n_age_714_720,717,6,raw cases,1.09255979484227,0.0415864004574256,PMC co-delivery with EPI only
Nigeria,NGA,n_age_721_727,724,6,raw cases,1.09945201598904,0.0435479137953018,PMC co-delivery with EPI only
Nigeria,NGA,n_age_728_734,731,6,raw cases,1.10035113559107,0.0417326398092929,PMC co-delivery with EPI only
Nigeria,NGA,n_age_735_741,738,6,raw cases,1.09829120908672,0.0448080851074909,PMC co-delivery with EPI only
Nigeria,NGA,n_age_742_748,745,6,raw cases,1.09324577763312,0.0391569342284092,PMC co-delivery with EPI only
Nigeria,NGA,n_age_749_755,752,6,raw cases,1.0829640431474301,0.0403121193694466,PMC co-delivery with EPI only
Nigeria,NGA,n_age_756_762,759,6,raw cases,1.08743047725188,0.0406545004468537,PMC co-delivery with EPI only
Nigeria,NGA,n_age_763_769,766,6,raw cases,1.07399224452942,0.0407832140999057,PMC co-delivery with EPI only
Nigeria,NGA,n_age_770_776,773,6,raw cases,1.08062589934717,0.0370937477942556,PMC co-delivery with EPI only
Nigeria,NGA,n_age_777_783,780,6,raw cases,1.08624887318512,0.0380376365995275,PMC co-delivery with EPI only
Nigeria,NGA,n_age_784_790,787,6,raw cases,1.09816376056025,0.0415893971050462,PMC co-delivery with EPI only
Nigeria,NGA,n_age_791_797,794,6,raw cases,1.07291653529829,0.0391997441708646,PMC co-delivery with EPI only
Nigeria,NGA,n_age_798_804,801,6,raw cases,1.08769980712958,0.0388263597131511,PMC co-delivery with EPI only
Nigeria,NGA,n_age_805_811,808,6,raw cases,1.08955992164571,0.0345691927125654,PMC co-delivery with EPI only
Nigeria,NGA,n_age_812_818,815,6,raw cases,1.08748088111725,0.0362085756318125,PMC co-delivery with EPI only
Nigeria,NGA,n_age_819_825,822,6,raw cases,1.09194572612696,0.0395464622801964,PMC co-delivery with EPI only
Nigeria,NGA,n_age_826_832,829,6,raw cases,1.08217214482914,0.0358562616987799,PMC co-delivery with EPI only
Nigeria,NGA,n_age_833_839,836,6,raw cases,1.09846886936218,0.0386228022656616,PMC co-delivery with EPI only
Nigeria,NGA,n_age_840_846,843,6,raw cases,1.12381909536049,0.0369577094967967,PMC co-delivery with EPI only
Nigeria,NGA,n_age_847_853,850,6,raw cases,1.07731641940775,0.0347344230774599,PMC co-delivery with EPI only
Nigeria,NGA,n_age_854_860,857,6,raw cases,1.1261859972871,0.0381290914027613,PMC co-delivery with EPI only
Nigeria,NGA,n_age_861_867,864,6,raw cases,1.11757710690023,0.0354345827189207,PMC co-delivery with EPI only
Nigeria,NGA,n_age_868_874,871,6,raw cases,1.12734744238424,0.0383541224959397,PMC co-delivery with EPI only
Nigeria,NGA,n_age_875_881,878,6,raw cases,1.12896178806138,0.0436299433302689,PMC co-delivery with EPI only
Nigeria,NGA,n_age_882_888,885,6,raw cases,1.1339984306877,0.038863280716279,PMC co-delivery with EPI only
Nigeria,NGA,n_age_889_895,892,6,raw cases,1.14121416671799,0.0350467150615628,PMC co-delivery with EPI only
Nigeria,NGA,n_age_896_902,899,6,raw cases,1.14129518215738,0.0370819210715525,PMC co-delivery with EPI only
Nigeria,NGA,n_age_903_909,906,6,raw cases,1.13190631043778,0.0343811511694878,PMC co-delivery with EPI only
Nigeria,NGA,n_age_910_916,913,6,raw cases,1.15395862632814,0.0339049314932684,PMC co-delivery with EPI only
