"","Country","Region (admin-1)","PMC delivery strategy (vs. comparator)","Cost-effectiveness threshold (lower)","Cost-effectiveness threshold (upper)","Additional clinical malaria cases averted","Additional hospitalisations averted","Additional deaths averted","Additional DALYs averted","Difference in treatment costs","Difference in implementation costs","Difference in implementation costs (incl. national costs)","Difference in total costs","Difference in total costs (incl. national costs)","ICER based on regional costs only (no national costs)","Cost-effective? (lower country-specific threshold)","Cost-effective? (higher country-specific threshold)","Cost-effective? ($250 / DALY averted threshold)","ICER including national costs for every individual region (i.e. double-counting, just done for calculation purposes)","ICER (incl. national costs) below CET lower bound (Y/N)","ICER (incl. national costs) below CET upper bound (Y/N)","ICER (incl. national costs) below $250 / DALY averted threshold (Y/N)","Current scenario chosen"
"804","TZA","Mwanza","No PMC vs PMC co-delivery with EPI only",154,415,-12965.329603106,-670.38757423027,-144.133328459508,-894.526685590539,98950.4257784239,-530292.127641619,-702483.127641619,-431341.701863194,-603532.701863194,482.201044207458,"no","no","no",674.695022054887,"no","no","no",NA
"805","TZA","Njombe","PMC co-delivery with EPI only vs No PMC",154,415,556.17729940175,43.595249880688,9.37297872434789,43.5361892279687,-5189.34465830749,323600.310288587,495791.310288587,318410.96563028,490601.96563028,7313.70777453633,"no","no","no",11268.8311570252,"no","no","no",NA
"806","TZA","Njombe","No PMC vs PMC co-delivery with EPI only",154,415,-556.17729940175,-43.595249880688,-9.37297872434789,-43.5361892279687,5189.34465830749,-323600.310288587,-495791.310288587,-318410.96563028,-490601.96563028,7313.70777453633,"no","no","no",11268.8311570252,"no","no","no",NA
"807","TZA","Pwani","PMC co-delivery with EPI only vs No PMC",154,415,2732.5824233279,177.95281926203,38.2598561413365,201.289284692909,-23188.9519083795,394229.849293208,566420.849293208,371040.897384828,543231.897384828,1843.32165495494,"no","no","no",2698.76212344633,"no","no","no",NA
"808","TZA","Pwani","No PMC vs PMC co-delivery with EPI only",154,415,-2732.5824233279,-177.95281926203,-38.2598561413365,-201.289284692909,23188.9519083795,-394229.849293208,-566420.849293208,-371040.897384828,-543231.897384828,1843.32165495494,"no","no","no",2698.76212344633,"no","no","no",NA
"809","TZA","Rukwa","PMC co-delivery with EPI only vs No PMC",154,415,441.60270970505,33.306587808094,7.16091637874021,34.1124307521743,-4037.05297951003,315247.989553078,487438.989553078,311210.936573568,483401.936573568,9123.09471097225,"no","no","no",14170.844056393,"no","no","no",NA
"810","TZA","Rukwa","No PMC vs PMC co-delivery with EPI only",154,415,-441.60270970505,-33.306587808094,-7.16091637874021,-34.1124307521743,4037.05297951003,-315247.989553078,-487438.989553078,-311210.936573568,-483401.936573568,9123.09471097225,"no","no","no",14170.844056393,"no","no","no",NA
"811","TZA","Ruvuma","PMC co-delivery with EPI only vs No PMC",154,415,1936.9328023706,135.79091982427,29.195047762218,146.038813019747,-17051.5530638204,364413.564948927,536604.564948927,347362.011885107,519553.011885107,2378.55953977205,"no","no","no",3557.63650184457,"no","no","no",NA
"812","TZA","Ruvuma","No PMC vs PMC co-delivery with EPI only",154,415,-1936.9328023706,-135.79091982427,-29.195047762218,-146.038813019747,17051.5530638204,-364413.564948927,-536604.564948927,-347362.011885107,-519553.011885107,2378.55953977205,"no","no","no",3557.63650184457,"no","no","no",NA
"813","TZA","Shinyanga","PMC co-delivery with EPI only vs No PMC",154,415,3694.5083386332,238.03357072776,51.1772177064684,271.255607883554,-31188.8115036216,294244.736970151,466435.736970151,263055.925466529,435246.925466529,969.771381019542,"no","no","no",1604.56378713237,"no","no","no",NA
"814","TZA","Shinyanga","No PMC vs PMC co-delivery with EPI only",154,415,-3694.5083386332,-238.03357072776,-51.1772177064684,-271.255607883554,31188.8115036216,-294244.736970151,-466435.736970151,-263055.925466529,-435246.925466529,969.771381019542,"no","no","no",1604.56378713237,"no","no","no",NA
"815","TZA","Simiyu","PMC co-delivery with EPI only vs No PMC",154,415,2856.2485931443,203.12581420359,43.6720500537718,216.356461593209,-25328.3269813319,373684.007421809,545875.007421809,348355.680440477,520546.680440477,1610.10065461068,"no","no","no",2405.96780242784,"no","no","no",NA
"816","TZA","Simiyu","No PMC vs PMC co-delivery with EPI only",154,415,-2856.2485931443,-203.12581420359,-43.6720500537718,-216.356461593209,25328.3269813319,-373684.007421809,-545875.007421809,-348355.680440477,-520546.680440477,1610.10065461068,"no","no","no",2405.96780242784,"no","no","no",NA
"817","TZA","Singida","PMC co-delivery with EPI only vs No PMC",154,415,822.600299682001,63.1867724469211,13.585156076088,63.9416120953105,-7592.9343552255,336120.487815114,508311.487815114,328527.553459888,500718.553459888,5137.9304132994,"no","no","no",7830.87158818462,"no","no","no",NA
"818","TZA","Singida","No PMC vs PMC co-delivery with EPI only",154,415,-822.600299682001,-63.1867724469211,-13.585156076088,-63.9416120953105,7592.9343552255,-336120.487815114,-508311.487815114,-328527.553459888,-500718.553459888,5137.9304132994,"no","no","no",7830.87158818462,"no","no","no",NA
"819","TZA","Songwe","PMC co-delivery with EPI only vs No PMC",154,415,1263.9345827885,105.03215265843,22.5819128215625,101.011852847348,-12172.4531204536,312883.809438331,485074.809438331,300711.356317877,472902.356317877,2976.9907970337,"no","no","no",4681.6521327704,"no","no","no",NA
"820","TZA","Songwe","No PMC vs PMC co-delivery with EPI only",154,415,-1263.9345827885,-105.03215265843,-22.5819128215625,-101.011852847348,12172.4531204536,-312883.809438331,-485074.809438331,-300711.356317877,-472902.356317877,2976.9907970337,"no","no","no",4681.6521327704,"no","no","no",NA
"821","TZA","Tabora","PMC co-delivery with EPI only vs No PMC",154,415,4821.66613158899,298.94641744709,64.2734797511242,349.938325982626,-39958.7536242825,433972.365027799,606163.365027799,394013.611403517,566204.611403517,1125.95158103111,"no","no","no",1618.01257354025,"no","no","no",NA
"822","TZA","Tabora","No PMC vs PMC co-delivery with EPI only",154,415,-4821.66613158899,-298.94641744709,-64.2734797511242,-349.938325982626,39958.7536242825,-433972.365027799,-606163.365027799,-394013.611403517,-566204.611403517,1125.95158103111,"no","no","no",1618.01257354025,"no","no","no",NA
"823","TZA","Tanga","PMC co-delivery with EPI only vs No PMC",154,415,697.653160276301,59.0776325760082,12.7016910038417,56.1393273105423,-6789.0512711833,554938.550383894,727129.550383894,548149.499112711,720340.499112711,9764.09097459519,"no","no","no",12831.2990842952,"no","no","no",NA
"824","TZA","Tanga","No PMC vs PMC co-delivery with EPI only",154,415,-697.653160276301,-59.0776325760082,-12.7016910038417,-56.1393273105423,6789.0512711833,-554938.550383894,-727129.550383894,-548149.499112711,-720340.499112711,9764.09097459519,"no","no","no",12831.2990842952,"no","no","no",NA
"825","UGA","Adjumani","PMC co-delivery with EPI only vs No PMC",54,290,586.032314915299,35.2188143286401,7.5720450806577,42.143795447047,-4517.34661189129,57708.2653232576,228929.265323258,53190.9187113663,224411.918711366,1262.12929203778,"no","no","no",5324.91002129451,"no","no","no",NA
"826","UGA","Adjumani","No PMC vs PMC co-delivery with EPI only",54,290,-586.032314915299,-35.2188143286401,-7.5720450806577,-42.143795447047,4517.34661189129,-57708.2653232576,-228929.265323258,-53190.9187113663,-224411.918711366,1262.12929203778,"no","no","no",5324.91002129451,"no","no","no",NA
"827","UGA","Apac","PMC co-delivery with EPI only vs No PMC",54,290,7838.125620493,279.22547846418,60.0334778697987,496.914873150679,-48614.349876493,182945.081026866,354166.081026866,134330.731150373,305551.731150373,270.329463673831,"no","yes","no",614.897536097135,"no","no","no",NA
"828","UGA","Apac","No PMC vs PMC co-delivery with EPI only",54,290,-7838.125620493,-279.22547846418,-60.0334778697987,-496.914873150679,48614.349876493,-182945.081026866,-354166.081026866,-134330.731150373,-305551.731150373,270.329463673831,"no","yes","no",614.897536097135,"no","no","no",NA
"829","UGA","Arua","PMC co-delivery with EPI only vs No PMC",54,290,3893.9562425458,204.0879847749,43.8789167266035,269.614387071502,-28174.2880936599,292846.244435899,464067.244435899,264671.956342239,435892.956342239,981.668520055821,"no","no","no",1616.72736042324,"no","no","no",NA
"830","UGA","Arua","No PMC vs PMC co-delivery with EPI only",54,290,-3893.9562425458,-204.0879847749,-43.8789167266035,-269.614387071502,28174.2880936599,-292846.244435899,-464067.244435899,-264671.956342239,-435892.956342239,981.668520055821,"no","no","no",1616.72736042324,"no","no","no",NA
"831","UGA","Bugiri","PMC co-delivery with EPI only vs No PMC",54,290,437.389471087103,31.6960879702099,6.81465891359511,33.3371016390761,-3704.50110872401,68228.9910744569,239449.991074457,64524.4899657329,235745.489965733,1935.51589050263,"no","no","no",7071.56526437211,"no","no","no",NA
"832","UGA","Bugiri","No PMC vs PMC co-delivery with EPI only",54,290,-437.389471087103,-31.6960879702099,-6.81465891359511,-33.3371016390761,3704.50110872401,-68228.9910744569,-239449.991074457,-64524.4899657329,-235745.489965733,1935.51589050263,"no","no","no",7071.56526437211,"no","no","no",NA
"833","UGA","Bundibugyo","PMC co-delivery with EPI only vs No PMC",54,290,487.3425006128,31.703130522732,6.81617306238729,35.8871569531635,-3905.24615404361,96433.4680038696,267654.46800387,92528.221849826,263749.221849826,2578.31017292858,"no","no","no",7349.40419476656,"no","no","no",NA
"834","UGA","Bundibugyo","No PMC vs PMC co-delivery with EPI only",54,290,-487.3425006128,-31.703130522732,-6.81617306238729,-35.8871569531635,3905.24615404361,-96433.4680038696,-267654.46800387,-92528.221849826,-263749.221849826,2578.31017292858,"no","no","no",7349.40419476656,"no","no","no",NA
"835","UGA","Bushenyi","PMC co-delivery with EPI only vs No PMC",54,290,1203.7127869028,87.46384444561,18.8047265558062,91.826769999115,-10209.3913967019,214001.296198279,385222.296198279,203791.904801577,375012.904801577,2219.30821266545,"no","no","no",4083.91697546578,"no","no","no",NA
"836","UGA","Bushenyi","No PMC vs PMC co-delivery with EPI only",54,290,-1203.7127869028,-87.46384444561,-18.8047265558062,-91.826769999115,10209.3913967019,-214001.296198279,-385222.296198279,-203791.904801577,-375012.904801577,2219.30821266545,"no","no","no",4083.91697546578,"no","no","no",NA
"837","UGA","Busia","PMC co-delivery with EPI only vs No PMC",54,290,1090.9317775959,47.4525467953299,10.2022975609959,72.1510069421656,-7294.85429480742,62614.2884829657,233835.288482966,55319.4341881583,226540.434188158,766.717424089464,"no","no","no",3139.80973778713,"no","no","no",NA
"838","UGA","Busia","No PMC vs PMC co-delivery with EPI only",54,290,-1090.9317775959,-47.4525467953299,-10.2022975609959,-72.1510069421656,7294.85429480742,-62614.2884829657,-233835.288482966,-55319.4341881583,-226540.434188158,766.717424089464,"no","no","no",3139.80973778713,"no","no","no",NA
"839","UGA","Gulu","PMC co-delivery with EPI only vs No PMC",54,290,6981.48305243201,266.37565120837,57.2707650097997,448.754362294543,-44388.4380217026,214593.12844831,385814.12844831,170204.690426607,341425.690426607,379.282531218921,"no","no","no",760.829797131888,"no","no","no",NA
"840","UGA","Gulu","No PMC vs PMC co-delivery with EPI only",54,290,-6981.48305243201,-266.37565120837,-57.2707650097997,-448.754362294543,44388.4380217026,-214593.12844831,-385814.12844831,-170204.690426607,-341425.690426607,379.282531218921,"no","no","no",760.829797131888,"no","no","no",NA
"841","UGA","Hoima","PMC co-delivery with EPI only vs No PMC",54,290,1060.9896682335,63.2944302134201,13.6083024958854,76.1369347941791,-8149.69198134268,105828.224264568,277049.224264568,97678.532283225,268899.532283225,1282.9322922873,"no","no","no",3531.78825769833,"no","no","no",NA
"842","UGA","Hoima","No PMC vs PMC co-delivery with EPI only",54,290,-1060.9896682335,-63.2944302134201,-13.6083024958854,-76.1369347941791,8149.69198134268,-105828.224264568,-277049.224264568,-97678.532283225,-268899.532283225,1282.9322922873,"no","no","no",3531.78825769833,"no","no","no",NA
"843","UGA","Iganga","PMC co-delivery with EPI only vs No PMC",54,290,1652.6000494102,91.1356899201801,19.5941733328387,115.997822612143,-12235.3937719002,183123.253474034,354344.253474034,170887.859702134,342108.859702134,1473.19885713307,"no","no","no",2949.26966729392,"no","no","no",NA
"844","UGA","Iganga","No PMC vs PMC co-delivery with EPI only",54,290,-1652.6000494102,-91.1356899201801,-19.5941733328387,-115.997822612143,12235.3937719002,-183123.253474034,-354344.253474034,-170887.859702134,-342108.859702134,1473.19885713307,"no","no","no",2949.26966729392,"no","no","no",NA
"845","UGA","Jinja","PMC co-delivery with EPI only vs No PMC",54,290,1019.4890258201,51.95536078327,11.170402568403,70.074405869404,-7285.4709073008,133543.745711533,304764.745711533,126258.274804232,297479.274804232,1801.77446012938,"no","no","no",4245.19153767265,"no","no","no",NA
"846","UGA","Jinja","No PMC vs PMC co-delivery with EPI only",54,290,-1019.4890258201,-51.95536078327,-11.170402568403,-70.074405869404,7285.4709073008,-133543.745711533,-304764.745711533,-126258.274804232,-297479.274804232,1801.77446012938,"no","no","no",4245.19153767265,"no","no","no",NA
"847","UGA","Kabale","PMC co-delivery with EPI only vs No PMC",54,290,982.3743928444,60.334051530358,12.971821079027,71.0973439676291,-7652.2637629714,171449.573731311,342670.573731311,163797.30996834,335018.30996834,2303.84569700546,"no","no","no",4712.10725003841,"no","no","no",NA
"848","UGA","Kabale","No PMC vs PMC co-delivery with EPI only",54,290,-982.3743928444,-60.334051530358,-12.971821079027,-71.0973439676291,7652.2637629714,-171449.573731311,-342670.573731311,-163797.30996834,-335018.30996834,2303.84569700546,"no","no","no",4712.10725003841,"no","no","no",NA
"849","UGA","Kabarole","PMC co-delivery with EPI only vs No PMC",54,290,874.9258263911,49.9567367323199,10.7406983974487,62.006161528793,-6582.77765315102,135869.006869835,307090.006869835,129286.229216684,300507.229216684,2085.05454988775,"no","no","no",4846.40916011455,"no","no","no",NA
"850","UGA","Kabarole","No PMC vs PMC co-delivery with EPI only",54,290,-874.9258263911,-49.9567367323199,-10.7406983974487,-62.006161528793,6582.77765315102,-135869.006869835,-307090.006869835,-129286.229216684,-300507.229216684,2085.05454988775,"no","no","no",4846.40916011455,"no","no","no",NA
"851","UGA","Kaberamaido","PMC co-delivery with EPI only vs No PMC",54,290,22.495516600848,1.9890142513136,0.42763806403242,1.83944830610038,-212.610461341675,93967.7443804102,265188.74438041,93755.1339190685,264976.133919068,50969.1593985747,"no","no","no",144051.960057968,"no","no","no",NA
"852","UGA","Kaberamaido","No PMC vs PMC co-delivery with EPI only",54,290,-22.495516600848,-1.9890142513136,-0.42763806403242,-1.83944830610038,212.610461341675,-93967.7443804102,-265188.74438041,-93755.1339190685,-264976.133919068,50969.1593985747,"no","no","no",144051.960057968,"no","no","no",NA
"853","UGA","Kalangala","PMC co-delivery with EPI only vs No PMC",54,290,21.9560497519719,1.3798130878271,0.296659813882826,1.5999334919144,-172.957111977015,87893.7002917346,259114.700291735,87720.7431797576,258941.743179758,54827.7435425115,"no","no","no",161845.317001222,"no","no","no",NA
"854","UGA","Kalangala","No PMC vs PMC co-delivery with EPI only",54,290,-21.9560497519719,-1.3798130878271,-0.296659813882826,-1.5999334919144,172.957111977015,-87893.7002917346,-259114.700291735,-87720.7431797576,-258941.743179758,54827.7435425115,"no","no","no",161845.317001222,"no","no","no",NA
"855","UGA","Kampala","PMC co-delivery with EPI only vs No PMC",54,290,749.855900420302,55.30368360127,11.890291974273,57.488332814678,-6410.29702358661,97365.4429466659,268586.442946666,90955.1459230793,262176.145923079,1582.14965489235,"no","no","no",4560.51050859732,"no","no","no",NA
"856","UGA","Kampala","No PMC vs PMC co-delivery with EPI only",54,290,-749.855900420302,-55.30368360127,-11.890291974273,-57.488332814678,6410.29702358661,-97365.4429466659,-268586.442946666,-90955.1459230793,-262176.145923079,1582.14965489235,"no","no","no",4560.51050859732,"no","no","no",NA
"857","UGA","Kamuli","PMC co-delivery with EPI only vs No PMC",54,290,3823.826206175,160.7980711615,34.5715852997225,250.972865279127,-25229.0161865226,183650.951205169,354871.951205169,158421.935018647,329642.935018647,631.231327906517,"no","no","no",1313.46045976733,"no","no","no",NA
"858","UGA","Kamuli","No PMC vs PMC co-delivery with EPI only",54,290,-3823.826206175,-160.7980711615,-34.5715852997225,-250.972865279127,25229.0161865226,-183650.951205169,-354871.951205169,-158421.935018647,-329642.935018647,631.231327906517,"no","no","no",1313.46045976733,"no","no","no",NA
"859","UGA","Kamwenge","PMC co-delivery with EPI only vs No PMC",54,290,968.0751975889,62.09345410938,13.3500926335167,70.9803571070979,-7703.19718485919,100648.49836802,271869.49836802,92945.3011831604,264166.30118316,1309.45102238526,"no","no","no",3721.68177154387,"no","no","no",NA
"860","UGA","Kamwenge","No PMC vs PMC co-delivery with EPI only",54,290,-968.0751975889,-62.09345410938,-13.3500926335167,-70.9803571070979,7703.19718485919,-100648.49836802,-271869.49836802,-92945.3011831604,-264166.30118316,1309.45102238526,"no","no","no",3721.68177154387,"no","no","no",NA
"861","UGA","Kanungu","PMC co-delivery with EPI only vs No PMC",54,290,495.9971807491,31.076553177275,6.68145893311414,36.1104967238957,-3901.39200819511,61143.8146229517,232364.814622952,57242.4226147566,228463.422614757,1585.20175040619,"no","no","no",6326.78703817368,"no","no","no",NA
"862","UGA","Kanungu","No PMC vs PMC co-delivery with EPI only",54,290,-495.9971807491,-31.076553177275,-6.68145893311414,-36.1104967238957,3901.39200819511,-61143.8146229517,-232364.814622952,-57242.4226147566,-228463.422614757,1585.20175040619,"no","no","no",6326.78703817368,"no","no","no",NA
"863","UGA","Kapchorwa","PMC co-delivery with EPI only vs No PMC",54,290,142.19016691018,8.02282095127501,1.72490650452412,10.0436402034628,-1063.90496494605,129989.090325842,301210.090325842,128925.185360896,300146.185360896,12836.4997898318,"no","no","no",29884.2032650087,"no","no","no",NA
"864","UGA","Kapchorwa","No PMC vs PMC co-delivery with EPI only",54,290,-142.19016691018,-8.02282095127501,-1.72490650452412,-10.0436402034628,1063.90496494605,-129989.090325842,-301210.090325842,-128925.185360896,-300146.185360896,12836.4997898318,"no","no","no",29884.2032650087,"no","no","no",NA
"865","UGA","Kasese","PMC co-delivery with EPI only vs No PMC",54,290,997.036689578901,63.20211995305,13.5884557899057,72.843208912185,-7887.55978659209,108153.169683861,279374.169683861,100265.609897269,271486.609897269,1376.45789353051,"no","no","no",3726.99959202176,"no","no","no",NA
"866","UGA","Kasese","No PMC vs PMC co-delivery with EPI only",54,290,-997.036689578901,-63.20211995305,-13.5884557899057,-72.843208912185,7887.55978659209,-108153.169683861,-279374.169683861,-100265.609897269,-271486.609897269,1376.45789353051,"no","no","no",3726.99959202176,"no","no","no",NA
"867","UGA","Katakwi","PMC co-delivery with EPI only vs No PMC",54,290,3615.90393272179,120.16832596775,25.8361900830663,226.229678005589,-21894.9035081883,134564.017809667,305785.017809667,112669.114301479,283890.114301479,498.029769103483,"no","no","no",1254.87565028699,"no","no","no",NA
"868","UGA","Katakwi","No PMC vs PMC co-delivery with EPI only",54,290,-3615.90393272179,-120.16832596775,-25.8361900830663,-226.229678005589,21894.9035081883,-134564.017809667,-305785.017809667,-112669.114301479,-283890.114301479,498.029769103483,"no","no","no",1254.87565028699,"no","no","no",NA
"869","UGA","Kayunga","PMC co-delivery with EPI only vs No PMC",54,290,1282.76742407971,54.9462767197699,11.8134494947505,84.542442926544,-8525.27750332502,96773.8302732627,267994.830273263,88248.5527699377,259469.552769938,1043.83726936556,"no","no","no",3069.1040356544,"no","no","no",NA
"870","UGA","Kayunga","No PMC vs PMC co-delivery with EPI only",54,290,-1282.76742407971,-54.9462767197699,-11.8134494947505,-84.542442926544,8525.27750332502,-96773.8302732627,-267994.830273263,-88248.5527699377,-259469.552769938,1043.83726936556,"no","no","no",3069.1040356544,"no","no","no",NA
"871","UGA","Kibale","PMC co-delivery with EPI only vs No PMC",54,290,1984.8454099925,116.03694851812,24.9479439313959,141.607973993923,-15100.1148966379,148272.35345902,319493.35345902,133172.238562382,304393.238562382,940.428951890079,"no","no","no",2149.5487152118,"no","no","no",NA
"872","UGA","Kibale","No PMC vs PMC co-delivery with EPI only",54,290,-1984.8454099925,-116.03694851812,-24.9479439313959,-141.607973993923,15100.1148966379,-148272.35345902,-319493.35345902,-133172.238562382,-304393.238562382,940.428951890079,"no","no","no",2149.5487152118,"no","no","no",NA
"873","UGA","Kiboga","PMC co-delivery with EPI only vs No PMC",54,290,487.7774529134,29.3803087399381,6.31676637908669,35.1009975400819,-3764.04444096134,63629.8303709344,234850.830370934,59865.7859299731,231086.785929973,1705.52947566838,"no","no","no",6583.48201261501,"no","no","no",NA
"874","UGA","Kiboga","No PMC vs PMC co-delivery with EPI only",54,290,-487.7774529134,-29.3803087399381,-6.31676637908669,-35.1009975400819,3764.04444096134,-63629.8303709344,-234850.830370934,-59865.7859299731,-231086.785929973,1705.52947566838,"no","no","no",6583.48201261501,"no","no","no",NA
"875","UGA","Kisoro","PMC co-delivery with EPI only vs No PMC",54,290,432.051142844919,31.12885384753,6.69270357721891,32.8674494240313,-3648.18696637165,62071.1050965398,233292.10509654,58422.9181301681,229643.918130168,1777.5312399949,"no","no","no",6986.97106573357,"no","no","no",NA
"876","UGA","Kisoro","No PMC vs PMC co-delivery with EPI only",54,290,-432.051142844919,-31.12885384753,-6.69270357721891,-32.8674494240313,3648.18696637165,-62071.1050965398,-233292.10509654,-58422.9181301681,-229643.918130168,1777.5312399949,"no","no","no",6986.97106573357,"no","no","no",NA
"877","UGA","Kitgum","PMC co-delivery with EPI only vs No PMC",54,290,2637.0007828472,95.62074697089,20.5584605987414,167.763059871077,-16458.8500026191,95683.6330945875,266904.633094588,79224.7830919684,250445.783091968,472.242120242986,"no","no","no",1492.85416756485,"no","no","no",NA
"878","UGA","Kitgum","No PMC vs PMC co-delivery with EPI only",54,290,-2637.0007828472,-95.62074697089,-20.5584605987414,-167.763059871077,16458.8500026191,-95683.6330945875,-266904.633094588,-79224.7830919684,-250445.783091968,472.242120242986,"no","no","no",1492.85416756485,"no","no","no",NA
"879","UGA","Kotido","PMC co-delivery with EPI only vs No PMC",54,290,5050.80053138301,141.55123935355,30.4335164610132,306.85065839557,-28964.7380128535,133278.466883289,304499.466883289,104313.728870436,275534.728870436,339.949503174804,"no","no","no",897.944069310862,"no","no","no",NA
"880","UGA","Kotido","No PMC vs PMC co-delivery with EPI only",54,290,-5050.80053138301,-141.55123935355,-30.4335164610132,-306.85065839557,28964.7380128535,-133278.466883289,-304499.466883289,-104313.728870436,-275534.728870436,339.949503174804,"no","no","no",897.944069310862,"no","no","no",NA
"881","UGA","Kumi","PMC co-delivery with EPI only vs No PMC",54,290,1774.57377587959,90.9570540047,19.5557666110105,122.156317363495,-12713.5152054629,139882.045152479,311103.045152479,127168.529947017,298389.529947017,1041.03113692112,"no","no","no",2442.68603038443,"no","no","no",NA
"882","UGA","Kumi","No PMC vs PMC co-delivery with EPI only",54,290,-1774.57377587959,-90.9570540047,-19.5557666110105,-122.156317363495,12713.5152054629,-139882.045152479,-311103.045152479,-127168.529947017,-298389.529947017,1041.03113692112,"no","no","no",2442.68603038443,"no","no","no",NA
"883","UGA","Kyenjojo","PMC co-delivery with EPI only vs No PMC",54,290,1718.0465562189,96.9817420575798,20.8510745423797,121.370020603202,-12857.5988512257,111180.100449465,282401.100449465,98322.5015982393,269543.501598239,810.105338283559,"no","no","no",2220.84086546764,"no","no","no",NA
"884","UGA","Kyenjojo","No PMC vs PMC co-delivery with EPI only",54,290,-1718.0465562189,-96.9817420575798,-20.8510745423797,-121.370020603202,12857.5988512257,-111180.100449465,-282401.100449465,-98322.5015982393,-269543.501598239,810.105338283559,"no","no","no",2220.84086546764,"no","no","no",NA
"885","UGA","Lake_Albert","PMC co-delivery with EPI only vs No PMC",54,290,55.54311634231,3.4318537333123,0.737848552662149,4.02698403265049,-433.923317317271,54513.0226849464,225734.022684946,54079.0993676291,225300.099367629,13429.1814740659,"no","no","no",55947.6018630599,"no","no","no",NA
"886","UGA","Lake_Albert","No PMC vs PMC co-delivery with EPI only",54,290,-55.54311634231,-3.4318537333123,-0.737848552662149,-4.02698403265049,433.923317317271,-54513.0226849464,-225734.022684946,-54079.0993676291,-225300.099367629,13429.1814740659,"no","no","no",55947.6018630599,"no","no","no",NA
"887","UGA","Lake_Victoria","PMC co-delivery with EPI only vs No PMC",54,290,384.1467807146,22.5722633031301,4.85303661017299,27.4466334459338,-2929.52003127434,62528.0993275114,233749.099327511,59598.579296237,230819.579296237,2171.43495626297,"no","no","no",8409.75924245576,"no","no","no",NA
"888","UGA","Lake_Victoria","No PMC vs PMC co-delivery with EPI only",54,290,-384.1467807146,-22.5722633031301,-4.85303661017299,-27.4466334459338,2929.52003127434,-62528.0993275114,-233749.099327511,-59598.579296237,-230819.579296237,2171.43495626297,"no","no","no",8409.75924245576,"no","no","no",NA
"889","UGA","Lira","PMC co-delivery with EPI only vs No PMC",54,290,334.784622957599,27.493455232105,5.91109287490258,26.6417381916102,-3034.42669968,253059.81992529,424280.81992529,250025.39322561,421246.39322561,9384.72525431339,"no","no","no",15811.5206371281,"no","no","no",NA
"890","UGA","Lira","No PMC vs PMC co-delivery with EPI only",54,290,-334.784622957599,-27.493455232105,-5.91109287490258,-26.6417381916102,3034.42669968,-253059.81992529,-424280.81992529,-250025.39322561,-421246.39322561,9384.72525431339,"no","no","no",15811.5206371281,"no","no","no",NA
"891","UGA","Luwero","PMC co-delivery with EPI only vs No PMC",54,290,1189.0138303979,82.6273947115599,17.7648898629854,89.394038709916,-9852.81467359629,138896.281935336,310117.281935336,129043.46726174,300264.46726174,1443.53548764573,"no","no","no",3358.88691902711,"no","no","no",NA
"892","UGA","Luwero","No PMC vs PMC co-delivery with EPI only",54,290,-1189.0138303979,-82.6273947115599,-17.7648898629854,-89.394038709916,9852.81467359629,-138896.281935336,-310117.281935336,-129043.46726174,-300264.46726174,1443.53548764573,"no","no","no",3358.88691902711,"no","no","no",NA
"893","UGA","Masaka","PMC co-delivery with EPI only vs No PMC",54,290,830.819328158701,53.61584767454,11.5274072500261,61.0301007268329,-6631.0913678456,178664.777731056,349885.777731056,172033.68636321,343254.68636321,2818.83340047598,"no","no","no",5624.35064460401,"no","no","no",NA
"894","UGA","Masaka","No PMC vs PMC co-delivery with EPI only",54,290,-830.819328158701,-53.61584767454,-11.5274072500261,-61.0301007268329,6631.0913678456,-178664.777731056,-349885.777731056,-172033.68636321,-343254.68636321,2818.83340047598,"no","no","no",5624.35064460401,"no","no","no",NA
"895","UGA","Masindi","PMC co-delivery with EPI only vs No PMC",54,290,2411.4414721756,116.65575102137,25.0809864695946,163.579716436392,-16848.8460573416,176173.415342872,347394.415342872,159324.56928553,330545.56928553,973.987317966065,"no","no","no",2020.70022180326,"no","no","no",NA
"896","UGA","Masindi","No PMC vs PMC co-delivery with EPI only",54,290,-2411.4414721756,-116.65575102137,-25.0809864695946,-163.579716436392,16848.8460573416,-176173.415342872,-347394.415342872,-159324.56928553,-330545.56928553,973.987317966065,"no","no","no",2020.70022180326,"no","no","no",NA
"897","UGA","Mayuge","PMC co-delivery with EPI only vs No PMC",54,290,1146.9522930407,55.5740640965098,11.9484237807496,77.8343412506601,-8019.29270607641,65458.5754252942,236679.575425294,57439.2827192178,228660.282719218,737.968379975602,"no","no","no",2937.78143484035,"no","no","no",NA
"898","UGA","Mayuge","No PMC vs PMC co-delivery with EPI only",54,290,-1146.9522930407,-55.5740640965098,-11.9484237807496,-77.8343412506601,8019.29270607641,-65458.5754252942,-236679.575425294,-57439.2827192178,-228660.282719218,737.968379975602,"no","no","no",2937.78143484035,"no","no","no",NA
"899","UGA","Mbale","PMC co-delivery with EPI only vs No PMC",54,290,971.012128717699,71.3550647212101,15.3413389150601,74.3531810875841,-8284.9314803351,189554.272076482,360775.272076482,181269.340596147,352490.340596147,2437.9500371695,"no","no","no",4740.75668909084,"no","no","no",NA
