Country,Iso code,Age group,age_in_days_midpoint,units,clinical,severe
Equatorial Guinea,GNQ,n_age_714_720,717,ppy,1.6299030703855,0.0500287550079134
Equatorial Guinea,GNQ,n_age_721_727,724,ppy,1.62204617768666,0.0440627397196472
Equatorial Guinea,GNQ,n_age_728_734,731,ppy,1.69956017587113,0.0549921647015939
Equatorial Guinea,GNQ,n_age_735_741,738,ppy,1.78524528458601,0.0551946220900377
Equatorial Guinea,GNQ,n_age_742_748,745,ppy,1.67860549356942,0.051396807753443
Equatorial Guinea,GNQ,n_age_749_755,752,ppy,1.73075803406556,0.0485028909889294
Equatorial Guinea,GNQ,n_age_756_762,759,ppy,1.68142876929575,0.0561475584542333
Equatorial Guinea,GNQ,n_age_763_769,766,ppy,1.7522972928347,0.0434526956907965
Equatorial Guinea,GNQ,n_age_770_776,773,ppy,1.68026724086224,0.0561290337547018
Equatorial Guinea,GNQ,n_age_777_783,780,ppy,1.65691384447607,0.0495784520946569
Equatorial Guinea,GNQ,n_age_784_790,787,ppy,1.70490146579987,0.0508459362074093
Equatorial Guinea,GNQ,n_age_791_797,794,ppy,1.71306257817102,0.0464738000486914
Equatorial Guinea,GNQ,n_age_798_804,801,ppy,1.72660510250219,0.0473808354712526
Equatorial Guinea,GNQ,n_age_805_811,808,ppy,1.69768694247067,0.0518093842020862
Equatorial Guinea,GNQ,n_age_812_818,815,ppy,1.66229743282244,0.0393681631893847
Equatorial Guinea,GNQ,n_age_819_825,822,ppy,1.65889214968712,0.0620241514340308
Equatorial Guinea,GNQ,n_age_826_832,829,ppy,1.64779411021519,0.0446837895756864
Equatorial Guinea,GNQ,n_age_833_839,836,ppy,1.69192862861594,0.0551154768407701
Equatorial Guinea,GNQ,n_age_840_846,843,ppy,1.64579946919845,0.0434030948216533
Equatorial Guinea,GNQ,n_age_847_853,850,ppy,1.6488856715429001,0.0480338880430054
Equatorial Guinea,GNQ,n_age_854_860,857,ppy,1.64907679275966,0.0388258215013949
Equatorial Guinea,GNQ,n_age_861_867,864,ppy,1.7435299540453,0.0572338653719885
Equatorial Guinea,GNQ,n_age_868_874,871,ppy,1.71739131272301,0.0563709521572194
Equatorial Guinea,GNQ,n_age_875_881,878,ppy,1.68136449705074,0.033284795228176
Equatorial Guinea,GNQ,n_age_882_888,885,ppy,1.68497504098615,0.0379209562520646
Equatorial Guinea,GNQ,n_age_889_895,892,ppy,1.69189410796772,0.0446025452586778
Equatorial Guinea,GNQ,n_age_896_902,899,ppy,1.68627906706636,0.0398466743879177
Equatorial Guinea,GNQ,n_age_903_909,906,ppy,1.68653468556254,0.0534165418803995
Equatorial Guinea,GNQ,n_age_910_916,913,ppy,1.63280064192381,0.0329821667932718
