Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Equatorial Guinea,GNQ,n_age_553_559,556,6,raw cases,0.623923360490263,0.022243227353965202,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_560_566,563,6,raw cases,0.702641197272151,0.0255490274503847,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_567_573,570,6,raw cases,0.905051986293904,0.0305334261062542,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_574_580,577,6,raw cases,1.21106500637099,0.0403238483740405,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_581_587,584,6,raw cases,1.40623011189719,0.0500727371387249,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_588_594,591,6,raw cases,1.59301043589843,0.0410908235230736,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_595_601,598,6,raw cases,1.59509139777972,0.0658225914025932,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_602_608,605,6,raw cases,1.64873939821032,0.0445621272656473,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_609_615,612,6,raw cases,1.7444265760466,0.0509368771654279,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_616_622,619,6,raw cases,1.63360407678101,0.0535586256354832,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_623_629,626,6,raw cases,1.64309361672426,0.0515612188432959,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_630_636,633,6,raw cases,1.66440086021736,0.0679636360280568,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_637_643,640,6,raw cases,1.72688685951975,0.0668064060889282,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_644_650,647,6,raw cases,1.66912773027655,0.0575691405195081,PMC co-delivery with EPI only
