Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Mali,MLI,n_age_658_664,661,5,raw cases,0.967151568341284,0.0464158793539463,PMC co-delivery with EPI only
Mali,MLI,n_age_665_671,668,5,raw cases,0.922670298883652,0.0360626257303861,PMC co-delivery with EPI only
Mali,MLI,n_age_672_678,675,5,raw cases,0.949758715940391,0.0447734955756388,PMC co-delivery with EPI only
Mali,MLI,n_age_679_685,682,5,raw cases,0.958233065213217,0.0410316330026741,PMC co-delivery with EPI only
Mali,MLI,n_age_686_692,689,5,raw cases,0.931588354164317,0.0419695259705542,PMC co-delivery with EPI only
Mali,MLI,n_age_693_699,696,5,raw cases,0.93313772461023,0.0441631029491809,PMC co-delivery with EPI only
Mali,MLI,n_age_700_706,703,5,raw cases,0.970104895080845,0.0362137868942354,PMC co-delivery with EPI only
Mali,MLI,n_age_707_713,710,5,raw cases,0.926880062846181,0.0330101611498103,PMC co-delivery with EPI only
Mali,MLI,n_age_714_720,717,5,raw cases,0.925828936856891,0.0321332458035963,PMC co-delivery with EPI only
Mali,MLI,n_age_721_727,724,5,raw cases,0.917259635474971,0.0347229694385419,PMC co-delivery with EPI only
Mali,MLI,n_age_728_734,731,5,raw cases,0.893266420722268,0.0329797521139123,PMC co-delivery with EPI only
Mali,MLI,n_age_735_741,738,5,raw cases,0.893936838772269,0.0299235257257692,PMC co-delivery with EPI only
Mali,MLI,n_age_742_748,745,5,raw cases,0.921813448911462,0.0339115114823784,PMC co-delivery with EPI only
Mali,MLI,n_age_749_755,752,5,raw cases,0.923393480700419,0.0301395514671466,PMC co-delivery with EPI only
Mali,MLI,n_age_756_762,759,5,raw cases,0.935611752542891,0.0318106335703108,PMC co-delivery with EPI only
Mali,MLI,n_age_763_769,766,5,raw cases,0.922415733821651,0.0296486753513804,PMC co-delivery with EPI only
Mali,MLI,n_age_770_776,773,5,raw cases,0.879916345891931,0.0322013303214763,PMC co-delivery with EPI only
Mali,MLI,n_age_777_783,780,5,raw cases,0.920074469866997,0.0245280869931568,PMC co-delivery with EPI only
Mali,MLI,n_age_784_790,787,5,raw cases,0.913145315399332,0.0259288549809739,PMC co-delivery with EPI only
