"Country","Rurality","Iso code","Admin-1 unit","Age group","age_in_days_midpoint","infection_class","units","value","Scenario","doses"
"Sierra Leone","rural/urban merged","SLE","Western","n_age_105_111",108,"clinical","ppy",0.112080007351505,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_112_118",115,"clinical","ppy",0.143845257891879,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_119_125",122,"clinical","ppy",0.275831231563147,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_126_132",129,"clinical","ppy",0.475482147954706,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_133_139",136,"clinical","ppy",0.597221864881752,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_140_146",143,"clinical","ppy",0.818085750287165,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_147_153",150,"clinical","ppy",0.830464993019329,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_154_160",157,"clinical","ppy",0.962143256065428,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_161_167",164,"clinical","ppy",1.00745954812123,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_168_174",171,"clinical","ppy",1.1109898239003,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_175_181",178,"clinical","ppy",1.19117349697367,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_182_188",185,"clinical","ppy",0.324966742379104,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_189_195",192,"clinical","ppy",0.31619286307518,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_196_202",199,"clinical","ppy",0.412077145930439,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_203_209",206,"clinical","ppy",0.568412327232549,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_210_216",213,"clinical","ppy",0.792813834182111,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_217_223",220,"clinical","ppy",1.04573643976264,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_224_230",227,"clinical","ppy",1.09914180811338,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_231_237",234,"clinical","ppy",1.16746954325812,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_238_244",241,"clinical","ppy",1.20822630304744,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_245_251",248,"clinical","ppy",1.39493938002022,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_252_258",255,"clinical","ppy",1.22802551609851,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_259_265",262,"clinical","ppy",1.32690974898889,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_266_272",269,"clinical","ppy",1.08706013839564,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_273_279",276,"clinical","ppy",0.18708014034578,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_280_286",283,"clinical","ppy",0.194834684456973,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_287_293",290,"clinical","ppy",0.339081352084985,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_294_300",297,"clinical","ppy",0.462754746855342,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_301_307",304,"clinical","ppy",0.716385016658549,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_308_314",311,"clinical","ppy",0.856120654793037,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_315_321",318,"clinical","ppy",1.04788201902458,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_322_328",325,"clinical","ppy",1.21942931884357,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_329_335",332,"clinical","ppy",1.32867301175623,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_336_342",339,"clinical","ppy",1.43810420388829,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_343_349",346,"clinical","ppy",1.42511395785038,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_350_356",353,"clinical","ppy",1.41705782896085,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_357_363",360,"clinical","ppy",1.39369937287426,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_364_370",367,"clinical","ppy",1.29178072346744,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_371_377",374,"clinical","ppy",1.45885950737023,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_378_384",381,"clinical","ppy",1.47546308492232,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_385_391",388,"clinical","ppy",1.44373150043183,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_392_398",395,"clinical","ppy",1.3802887644295,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_399_405",402,"clinical","ppy",1.5134132971559,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_406_412",409,"clinical","ppy",1.5962067780631,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_413_419",416,"clinical","ppy",1.42478684310713,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_420_426",423,"clinical","ppy",1.45578651093989,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_427_433",430,"clinical","ppy",1.30543271829064,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_434_440",437,"clinical","ppy",1.51840023866253,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_441_447",444,"clinical","ppy",1.61382763117613,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_448_454",451,"clinical","ppy",1.58805974306041,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_455_461",458,"clinical","ppy",0.739640347750558,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_462_468",465,"clinical","ppy",0.868202740468585,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_469_475",472,"clinical","ppy",0.938077736909799,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_476_482",479,"clinical","ppy",1.02025785438319,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_483_489",486,"clinical","ppy",1.05458270163258,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_490_496",493,"clinical","ppy",1.35988821807503,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_497_503",500,"clinical","ppy",1.38596447869671,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_504_510",507,"clinical","ppy",1.34319762495035,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_511_517",514,"clinical","ppy",1.47440810094237,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_518_524",521,"clinical","ppy",1.50320442157369,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_525_531",528,"clinical","ppy",1.56591415868788,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_532_538",535,"clinical","ppy",1.5979638869368,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_539_545",542,"clinical","ppy",1.48749292298574,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_546_552",549,"clinical","ppy",1.6103071346269,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_553_559",556,"clinical","ppy",1.42642613801833,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_560_566",563,"clinical","ppy",1.41107899042871,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_567_573",570,"clinical","ppy",1.59174788003011,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_574_580",577,"clinical","ppy",1.60890831341897,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_581_587",584,"clinical","ppy",1.55459380960981,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_588_594",591,"clinical","ppy",1.50109937188843,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_595_601",598,"clinical","ppy",1.63749451310983,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_602_608",605,"clinical","ppy",1.39815370446645,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_609_615",612,"clinical","ppy",1.58588368677398,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_616_622",619,"clinical","ppy",1.55163061360559,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_623_629",626,"clinical","ppy",1.66061239341431,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_630_636",633,"clinical","ppy",1.56906512307645,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_637_643",640,"clinical","ppy",1.50543122447386,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_644_650",647,"clinical","ppy",1.47766366233729,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_651_657",654,"clinical","ppy",1.58062079515875,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_658_664",661,"clinical","ppy",1.59728458441648,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_665_671",668,"clinical","ppy",1.52322391975168,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_672_678",675,"clinical","ppy",1.7284341536739,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_679_685",682,"clinical","ppy",1.58677435445494,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_686_692",689,"clinical","ppy",1.56297571839468,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_693_699",696,"clinical","ppy",1.48614634830224,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_700_706",703,"clinical","ppy",1.58360169869777,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_707_713",710,"clinical","ppy",1.69811343789646,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_714_720",717,"clinical","ppy",1.28558324062456,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_721_727",724,"clinical","ppy",1.61629592554314,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_728_734",731,"clinical","ppy",1.60312271602011,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_735_741",738,"clinical","ppy",1.53325212157428,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_742_748",745,"clinical","ppy",1.67481478267632,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_749_755",752,"clinical","ppy",1.55501799425923,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_756_762",759,"clinical","ppy",1.66113617772661,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_763_769",766,"clinical","ppy",1.45094074625711,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_770_776",773,"clinical","ppy",1.71788568242696,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_777_783",780,"clinical","ppy",1.60163259123042,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_784_790",787,"clinical","ppy",1.78940229962268,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_791_797",794,"clinical","ppy",1.71085392625891,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_798_804",801,"clinical","ppy",1.74196033158603,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_805_811",808,"clinical","ppy",1.57627352433312,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_812_818",815,"clinical","ppy",1.5806710789009,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_819_825",822,"clinical","ppy",1.57420886915939,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_826_832",829,"clinical","ppy",1.61242690818104,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_833_839",836,"clinical","ppy",1.52153037840795,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_840_846",843,"clinical","ppy",1.52247047605478,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_847_853",850,"clinical","ppy",1.57426134500253,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_854_860",857,"clinical","ppy",1.53031851273978,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_861_867",864,"clinical","ppy",1.61099570586837,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_868_874",871,"clinical","ppy",1.64079222813965,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_875_881",878,"clinical","ppy",1.72335032190041,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_882_888",885,"clinical","ppy",1.58454256220914,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_889_895",892,"clinical","ppy",1.74206556891059,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_896_902",899,"clinical","ppy",1.51420697592427,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_903_909",906,"clinical","ppy",1.62848253033776,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_910_916",913,"clinical","ppy",1.62543068565801,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_0_6",3,"severe","ppy",0.0102387827815285,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_7_13",10,"severe","ppy",0.0147646625065668,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_14_20",17,"severe","ppy",0.0257728678573297,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_21_27",24,"severe","ppy",0.00427359408577853,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_28_34",31,"severe","ppy",0.0227963248692087,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_35_41",38,"severe","ppy",0.00832093877833231,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_42_48",45,"severe","ppy",0.00173032478621428,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_49_55",52,"severe","ppy",0.00300019329593476,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_56_62",59,"severe","ppy",0.00618416946619586,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_63_69",66,"severe","ppy",0.00459816504503822,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_70_76",73,"severe","ppy",0.0059851400556662,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_77_83",80,"severe","ppy",0.00646540449303236,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_84_90",87,"severe","ppy",0.00561356060932656,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_91_97",94,"severe","ppy",0.00186087605930297,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_98_104",101,"severe","ppy",0.00633347527797685,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_105_111",108,"severe","ppy",0.00585392264009174,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_112_118",115,"severe","ppy",0.00852263368956556,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_119_125",122,"severe","ppy",0.0227611144032291,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_126_132",129,"severe","ppy",0.0159213911096972,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_133_139",136,"severe","ppy",0.0219607886198655,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_140_146",143,"severe","ppy",0.0449136341254472,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_147_153",150,"severe","ppy",0.0427959014823438,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_154_160",157,"severe","ppy",0.0719587544497123,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_161_167",164,"severe","ppy",0.0694915747654987,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_168_174",171,"severe","ppy",0.061649969721037,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_175_181",178,"severe","ppy",0.0817824150409474,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_182_188",185,"severe","ppy",0.0205184153133097,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_189_195",192,"severe","ppy",0.0132333135138322,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_196_202",199,"severe","ppy",0.0202029941605926,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_203_209",206,"severe","ppy",0.0311628470483872,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_210_216",213,"severe","ppy",0.0478519918282387,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_217_223",220,"severe","ppy",0.0537633008693394,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_224_230",227,"severe","ppy",0.0804515953412125,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_231_237",234,"severe","ppy",0.0616100693584182,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_238_244",241,"severe","ppy",0.0707675176545613,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_245_251",248,"severe","ppy",0.1015354844469,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_252_258",255,"severe","ppy",0.0614709228643298,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_259_265",262,"severe","ppy",0.112096475347617,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_266_272",269,"severe","ppy",0.0545720706245825,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_273_279",276,"severe","ppy",0.0137134869242176,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_280_286",283,"severe","ppy",0.00663346894183668,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_287_293",290,"severe","ppy",0.0237932625036935,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_294_300",297,"severe","ppy",0.0350818812686749,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_301_307",304,"severe","ppy",0.0456803227386892,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_308_314",311,"severe","ppy",0.0394665515328976,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_315_321",318,"severe","ppy",0.0449592772255228,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_322_328",325,"severe","ppy",0.0645125138838879,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_329_335",332,"severe","ppy",0.0757321702160397,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_336_342",339,"severe","ppy",0.0608943420799425,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_343_349",346,"severe","ppy",0.0849705914466862,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_350_356",353,"severe","ppy",0.0936401033621249,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_357_363",360,"severe","ppy",0.0747118020375838,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_364_370",367,"severe","ppy",0.0766806255967569,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_371_377",374,"severe","ppy",0.0829734784720758,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_378_384",381,"severe","ppy",0.0912441732510189,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_385_391",388,"severe","ppy",0.026084488771006,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_392_398",395,"severe","ppy",0.105108221945127,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_399_405",402,"severe","ppy",0.051352827661243,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_406_412",409,"severe","ppy",0.0783868472581689,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_413_419",416,"severe","ppy",0.0595144652653426,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_420_426",423,"severe","ppy",0.0807620573509398,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_427_433",430,"severe","ppy",0.0772091951239278,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_434_440",437,"severe","ppy",0.0763802806974429,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_441_447",444,"severe","ppy",0.0947276927107174,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_448_454",451,"severe","ppy",0.061678771328476,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_455_461",458,"severe","ppy",0.0289493995213383,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_462_468",465,"severe","ppy",0.0506343564181283,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_469_475",472,"severe","ppy",0.0458402807612224,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_476_482",479,"severe","ppy",0.0385017633142834,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_483_489",486,"severe","ppy",0.0475607297608277,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_490_496",493,"severe","ppy",0.0369859265365756,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_497_503",500,"severe","ppy",0.0488941893451735,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_504_510",507,"severe","ppy",0.0505646064739607,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_511_517",514,"severe","ppy",0.0891944595840269,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_518_524",521,"severe","ppy",0.0739413073835217,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_525_531",528,"severe","ppy",0.0818718343441401,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_532_538",535,"severe","ppy",0.0521031397918971,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_539_545",542,"severe","ppy",0.0693364764097871,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_546_552",549,"severe","ppy",0.0558004266254987,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_553_559",556,"severe","ppy",0.0733256708264342,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_560_566",563,"severe","ppy",0.0500721167016007,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_567_573",570,"severe","ppy",0.0690763850377427,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_574_580",577,"severe","ppy",0.0719663784898482,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_581_587",584,"severe","ppy",0.0844049026158643,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_588_594",591,"severe","ppy",0.0531016414002647,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_595_601",598,"severe","ppy",0.0285652903366409,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_602_608",605,"severe","ppy",0.0638566464416565,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_609_615",612,"severe","ppy",0.0727661682967313,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_616_622",619,"severe","ppy",0.0764682285623476,"PMC co-delivery with EPI only",6
