Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
South Sudan,SSD,n_age_287_293,290,6,raw cases,0.477182620674286,0.0325438649125591,PMC co-delivery with EPI only
South Sudan,SSD,n_age_294_300,297,6,raw cases,0.532280756425695,0.033441732323746,PMC co-delivery with EPI only
South Sudan,SSD,n_age_301_307,304,6,raw cases,0.550110362997293,0.032390474384312,PMC co-delivery with EPI only
South Sudan,SSD,n_age_308_314,311,6,raw cases,0.604274739947741,0.0264569287538259,PMC co-delivery with EPI only
South Sudan,SSD,n_age_315_321,318,6,raw cases,0.621869494282845,0.0290762651705017,PMC co-delivery with EPI only
South Sudan,SSD,n_age_322_328,325,6,raw cases,0.628259689476542,0.0325488619642897,PMC co-delivery with EPI only
South Sudan,SSD,n_age_329_335,332,6,raw cases,0.673913637929658,0.0392346981731992,PMC co-delivery with EPI only
South Sudan,SSD,n_age_336_342,339,6,raw cases,0.67358663835583,0.0419736451287499,PMC co-delivery with EPI only
South Sudan,SSD,n_age_343_349,346,6,raw cases,0.674619391951845,0.0284098682162051,PMC co-delivery with EPI only
South Sudan,SSD,n_age_350_356,353,6,raw cases,0.740060458650114,0.0360286456556097,PMC co-delivery with EPI only
South Sudan,SSD,n_age_357_363,360,6,raw cases,0.716952356974648,0.0380858665530113,PMC co-delivery with EPI only
South Sudan,SSD,n_age_364_370,367,6,raw cases,0.68216593419066,0.0336018882299728,PMC co-delivery with EPI only
South Sudan,SSD,n_age_371_377,374,6,raw cases,0.689321469610293,0.0363317605924013,PMC co-delivery with EPI only
South Sudan,SSD,n_age_378_384,381,6,raw cases,0.71223300261085,0.0384454711798952,PMC co-delivery with EPI only
South Sudan,SSD,n_age_385_391,388,6,raw cases,0.699325756820005,0.0361468009478258,PMC co-delivery with EPI only
South Sudan,SSD,n_age_392_398,395,6,raw cases,0.743018480552023,0.0295253512600333,PMC co-delivery with EPI only
South Sudan,SSD,n_age_399_405,402,6,raw cases,0.700373131853922,0.0319298892557618,PMC co-delivery with EPI only
South Sudan,SSD,n_age_406_412,409,6,raw cases,0.713302327157654,0.0395285041932981,PMC co-delivery with EPI only
South Sudan,SSD,n_age_413_419,416,6,raw cases,0.736156996282699,0.029942511021014,PMC co-delivery with EPI only
South Sudan,SSD,n_age_420_426,423,6,raw cases,0.745260525616885,0.0327413291868802,PMC co-delivery with EPI only
South Sudan,SSD,n_age_427_433,430,6,raw cases,0.745820982660898,0.0516940257218748,PMC co-delivery with EPI only
South Sudan,SSD,n_age_434_440,437,6,raw cases,0.756987838592813,0.0404731885663734,PMC co-delivery with EPI only
South Sudan,SSD,n_age_441_447,444,6,raw cases,0.731907602349005,0.0460892563900722,PMC co-delivery with EPI only
South Sudan,SSD,n_age_448_454,451,6,raw cases,0.711371187510109,0.0354827515255015,PMC co-delivery with EPI only
South Sudan,SSD,n_age_455_461,458,6,raw cases,0.759213289447032,0.0353717605768923,PMC co-delivery with EPI only
South Sudan,SSD,n_age_462_468,465,6,raw cases,0.783959279800331,0.0355562003774898,PMC co-delivery with EPI only
South Sudan,SSD,n_age_469_475,472,6,raw cases,0.761501113201052,0.0346591304253847,PMC co-delivery with EPI only
South Sudan,SSD,n_age_476_482,479,6,raw cases,0.711636170964257,0.0295473363164182,PMC co-delivery with EPI only
South Sudan,SSD,n_age_483_489,486,6,raw cases,0.788875427309726,0.0331364984408019,PMC co-delivery with EPI only
South Sudan,SSD,n_age_490_496,493,6,raw cases,0.730702479099872,0.0386547505920346,PMC co-delivery with EPI only
South Sudan,SSD,n_age_497_503,500,6,raw cases,0.773145003390435,0.0258369312827516,PMC co-delivery with EPI only
South Sudan,SSD,n_age_504_510,507,6,raw cases,0.737867522566247,0.0380916896893998,PMC co-delivery with EPI only
South Sudan,SSD,n_age_511_517,514,6,raw cases,0.749207316889771,0.0429730767623221,PMC co-delivery with EPI only
South Sudan,SSD,n_age_518_524,521,6,raw cases,0.766700430274135,0.0388850056169626,PMC co-delivery with EPI only
South Sudan,SSD,n_age_525_531,528,6,raw cases,0.747672859153403,0.0425870595793412,PMC co-delivery with EPI only
South Sudan,SSD,n_age_532_538,535,6,raw cases,0.806026340661988,0.0358756145353507,PMC co-delivery with EPI only
South Sudan,SSD,n_age_539_545,542,6,raw cases,0.738363242005746,0.033563683134608,PMC co-delivery with EPI only
South Sudan,SSD,n_age_546_552,549,6,raw cases,0.284196672899637,0.0106710343322513,PMC co-delivery with EPI only
South Sudan,SSD,n_age_553_559,556,6,raw cases,0.345934464419205,0.0162399929713439,PMC co-delivery with EPI only
South Sudan,SSD,n_age_560_566,563,6,raw cases,0.451640842907837,0.0275731794699833,PMC co-delivery with EPI only
South Sudan,SSD,n_age_567_573,570,6,raw cases,0.541834091862984,0.026486351373559,PMC co-delivery with EPI only
South Sudan,SSD,n_age_574_580,577,6,raw cases,0.635774334503227,0.0257839240733185,PMC co-delivery with EPI only
South Sudan,SSD,n_age_581_587,584,6,raw cases,0.650612477413592,0.0231574649916989,PMC co-delivery with EPI only
South Sudan,SSD,n_age_588_594,591,6,raw cases,0.73745506354935,0.025090155721577,PMC co-delivery with EPI only
South Sudan,SSD,n_age_595_601,598,6,raw cases,0.708609816523943,0.0290276131718554,PMC co-delivery with EPI only
South Sudan,SSD,n_age_602_608,605,6,raw cases,0.725148143517381,0.0294931927441122,PMC co-delivery with EPI only
South Sudan,SSD,n_age_609_615,612,6,raw cases,0.803527029393996,0.0357746093588939,PMC co-delivery with EPI only
South Sudan,SSD,n_age_616_622,619,6,raw cases,0.822895290949888,0.0386686606771627,PMC co-delivery with EPI only
South Sudan,SSD,n_age_623_629,626,6,raw cases,0.816981023768605,0.0345595251494493,PMC co-delivery with EPI only
South Sudan,SSD,n_age_630_636,633,6,raw cases,0.796305970345048,0.0286346808086693,PMC co-delivery with EPI only
South Sudan,SSD,n_age_637_643,640,6,raw cases,0.81245673253302,0.0333483802117136,PMC co-delivery with EPI only
South Sudan,SSD,n_age_644_650,647,6,raw cases,0.801537457729278,0.0226694623892273,PMC co-delivery with EPI only
South Sudan,SSD,n_age_651_657,654,6,raw cases,0.792952983495733,0.0270730351500278,PMC co-delivery with EPI only
South Sudan,SSD,n_age_658_664,661,6,raw cases,0.836361046608362,0.03207393088394,PMC co-delivery with EPI only
South Sudan,SSD,n_age_665_671,668,6,raw cases,0.82034074976405,0.0305798128255074,PMC co-delivery with EPI only
South Sudan,SSD,n_age_672_678,675,6,raw cases,0.794663218700797,0.0327317593098355,PMC co-delivery with EPI only
South Sudan,SSD,n_age_679_685,682,6,raw cases,0.861673449398792,0.0379171498856677,PMC co-delivery with EPI only
South Sudan,SSD,n_age_686_692,689,6,raw cases,0.773436939204471,0.0262935422951329,PMC co-delivery with EPI only
South Sudan,SSD,n_age_693_699,696,6,raw cases,0.776260643120565,0.0298631478354104,PMC co-delivery with EPI only
South Sudan,SSD,n_age_700_706,703,6,raw cases,0.77455652226373,0.0337566295772908,PMC co-delivery with EPI only
South Sudan,SSD,n_age_707_713,710,6,raw cases,0.780159245603796,0.0221041259916653,PMC co-delivery with EPI only
South Sudan,SSD,n_age_714_720,717,6,raw cases,0.827037240176575,0.0348226093987563,PMC co-delivery with EPI only
South Sudan,SSD,n_age_721_727,724,6,raw cases,0.78552935530681,0.0370650616578548,PMC co-delivery with EPI only
South Sudan,SSD,n_age_728_734,731,6,raw cases,0.777958884987248,0.0332452368411272,PMC co-delivery with EPI only
South Sudan,SSD,n_age_735_741,738,6,raw cases,0.820065445641424,0.0341860665498614,PMC co-delivery with EPI only
South Sudan,SSD,n_age_742_748,745,6,raw cases,0.804177726186983,0.0337095314660383,PMC co-delivery with EPI only
South Sudan,SSD,n_age_749_755,752,6,raw cases,0.826201619860124,0.0333585175462244,PMC co-delivery with EPI only
South Sudan,SSD,n_age_756_762,759,6,raw cases,0.82354536940376,0.0316066411989458,PMC co-delivery with EPI only
South Sudan,SSD,n_age_763_769,766,6,raw cases,0.827381828258444,0.0247003956006817,PMC co-delivery with EPI only
South Sudan,SSD,n_age_770_776,773,6,raw cases,0.838323785204022,0.0296470976091315,PMC co-delivery with EPI only
South Sudan,SSD,n_age_777_783,780,6,raw cases,0.80270381564274,0.0320322046658027,PMC co-delivery with EPI only
South Sudan,SSD,n_age_784_790,787,6,raw cases,0.797523525131273,0.03052526741446,PMC co-delivery with EPI only
South Sudan,SSD,n_age_791_797,794,6,raw cases,0.790590990997154,0.0227172831696177,PMC co-delivery with EPI only
South Sudan,SSD,n_age_798_804,801,6,raw cases,0.832821678737818,0.030309223736776,PMC co-delivery with EPI only
South Sudan,SSD,n_age_805_811,808,6,raw cases,0.807986397053864,0.0330082274088591,PMC co-delivery with EPI only
South Sudan,SSD,n_age_812_818,815,6,raw cases,0.774301539722379,0.0304489881114929,PMC co-delivery with EPI only
