Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Ghana,rural/urban merged,GHA,Ahafo,n_age_854_860,857,severe,ppy,0.0305191349123176
Ghana,rural/urban merged,GHA,Ahafo,n_age_861_867,864,severe,ppy,0.042181991570087
Ghana,rural/urban merged,GHA,Ahafo,n_age_868_874,871,severe,ppy,0.0428388762834908
Ghana,rural/urban merged,GHA,Ahafo,n_age_875_881,878,severe,ppy,0.044965957200083
Ghana,rural/urban merged,GHA,Ahafo,n_age_882_888,885,severe,ppy,0.0542445165449061
Ghana,rural/urban merged,GHA,Ahafo,n_age_889_895,892,severe,ppy,0.0423593915788102
Ghana,rural/urban merged,GHA,Ahafo,n_age_896_902,899,severe,ppy,0.0588100163459265
Ghana,rural/urban merged,GHA,Ahafo,n_age_903_909,906,severe,ppy,0.0628825146506054
Ghana,rural/urban merged,GHA,Ahafo,n_age_910_916,913,severe,ppy,0.0505110029564613
Ghana,rural/urban merged,GHA,Ashanti,n_age_0_6,3,clinical,ppy,0.084770925929849
Ghana,rural/urban merged,GHA,Ashanti,n_age_7_13,10,clinical,ppy,0.0814041656434846
Ghana,rural/urban merged,GHA,Ashanti,n_age_14_20,17,clinical,ppy,0.0879076181161408
Ghana,rural/urban merged,GHA,Ashanti,n_age_21_27,24,clinical,ppy,0.119880876980559
Ghana,rural/urban merged,GHA,Ashanti,n_age_28_34,31,clinical,ppy,0.106583851259173
Ghana,rural/urban merged,GHA,Ashanti,n_age_35_41,38,clinical,ppy,0.103291281177627
Ghana,rural/urban merged,GHA,Ashanti,n_age_42_48,45,clinical,ppy,0.115244937588542
Ghana,rural/urban merged,GHA,Ashanti,n_age_49_55,52,clinical,ppy,0.149333819508311
Ghana,rural/urban merged,GHA,Ashanti,n_age_56_62,59,clinical,ppy,0.150212921734942
Ghana,rural/urban merged,GHA,Ashanti,n_age_63_69,66,clinical,ppy,0.203650669151528
Ghana,rural/urban merged,GHA,Ashanti,n_age_70_76,73,clinical,ppy,0.221264906792805
Ghana,rural/urban merged,GHA,Ashanti,n_age_77_83,80,clinical,ppy,0.199400830699885
Ghana,rural/urban merged,GHA,Ashanti,n_age_84_90,87,clinical,ppy,0.194224621786927
Ghana,rural/urban merged,GHA,Ashanti,n_age_91_97,94,clinical,ppy,0.219280482623227
Ghana,rural/urban merged,GHA,Ashanti,n_age_98_104,101,clinical,ppy,0.255023767699024
Ghana,rural/urban merged,GHA,Ashanti,n_age_105_111,108,clinical,ppy,0.245103665093772
Ghana,rural/urban merged,GHA,Ashanti,n_age_112_118,115,clinical,ppy,0.258410750401609
Ghana,rural/urban merged,GHA,Ashanti,n_age_119_125,122,clinical,ppy,0.28576143946738
Ghana,rural/urban merged,GHA,Ashanti,n_age_126_132,129,clinical,ppy,0.32486570838809
Ghana,rural/urban merged,GHA,Ashanti,n_age_133_139,136,clinical,ppy,0.352824198763564
