Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value,N doses,Scenario
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_231_237,234,clinical,ppy,0.0938406643413934,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_238_244,241,clinical,ppy,0.113684720929177,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_245_251,248,clinical,ppy,0.129420511398582,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_252_258,255,clinical,ppy,0.105221151100981,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_259_265,262,clinical,ppy,0.118123765129772,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_266_272,269,clinical,ppy,0.134570488700136,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_273_279,276,clinical,ppy,0.0432391158101242,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_280_286,283,clinical,ppy,0.0482891861667584,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_287_293,290,clinical,ppy,0.0418874090401622,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_294_300,297,clinical,ppy,0.0714415797568545,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_301_307,304,clinical,ppy,0.0758535460766181,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_308_314,311,clinical,ppy,0.097393331518319,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_315_321,318,clinical,ppy,0.102063019803119,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_322_328,325,clinical,ppy,0.127614142294035,4,PMC co-delivery with EPI only
