Country,Iso code,Age group,age_in_days_midpoint,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000
Central African Republic,CAF,n_age_714_720,717,Kemo,raw cases,4,43.57673439,2.170297423,1129.430504,56.250202,4.55321025,0.234696772,118.0110125,6.0829178,39.02352414,1.935600651,1011.419491,50.1672842
Central African Republic,CAF,n_age_721_727,724,Kemo,raw cases,4,42.66412746,1.373364407,1106.611763,35.621992,4.259787678,-0.049575871,110.4893369,-1.285886888,38.40433978,1.422940278,996.1224261,36.90787889
Central African Republic,CAF,n_age_728_734,731,Kemo,raw cases,4,41.59370836,0.933304072,1079.656855,24.225975,3.525658321,-0.240465114,91.51627312,-6.241804806,38.06805004,1.173769186,988.1405819,30.46777981
Central African Republic,CAF,n_age_735_741,738,Kemo,raw cases,4,43.67051072,1.520170836,1134.439032,39.489832,5.210733988,0.135968196,135.3604509,3.532077519,38.45977673,1.38420264,999.0785811,35.95775448
Central African Republic,CAF,n_age_742_748,745,Kemo,raw cases,4,44.75673423,1.844151392,1163.398024,47.93652,5.042886939,0.366683711,131.0838425,9.531506528,39.71384729,1.477467681,1032.314182,38.40501347
Central African Republic,CAF,n_age_749_755,752,Kemo,raw cases,4,42.31032609,1.407503825,1100.474763,36.608615,4.078668952,-0.154381974,106.0845581,-4.015413781,38.23165714,1.561885799,994.3902049,40.62402878
Central African Republic,CAF,n_age_756_762,759,Kemo,raw cases,4,41.66184068,1.585478114,1084.299175,41.263962,4.211862006,0.122011283,109.6187404,3.175489403,37.44997868,1.463466831,974.6804346,38.0884726
Central African Republic,CAF,n_age_763_769,766,Kemo,raw cases,4,40.27514739,1.615159809,1048.807767,42.060483,4.647123681,0.163992716,121.016054,4.27054512,35.62802371,1.451167093,927.791713,37.78993788
Central African Republic,CAF,n_age_770_776,773,Kemo,raw cases,4,38.98142321,2.098555931,1015.806691,54.685719,2.95288674,0.196345585,76.94850164,5.116518133,36.02853647,1.902210346,938.8581894,49.56920087
Central African Republic,CAF,n_age_777_783,780,Kemo,raw cases,4,45.44031193,1.282134538,1184.852091,33.431544,5.218479894,0.002190959,136.071399,0.05712905,40.22183204,1.279943579,1048.780692,33.37441495
Central African Republic,CAF,n_age_784_790,787,Kemo,raw cases,4,43.1171888,2.432204235,1124.992153,63.459858,5.546882106,0.455164974,144.7264772,11.87593715,37.57030669,1.977039261,980.2656758,51.58392085
Central African Republic,CAF,n_age_791_797,794,Kemo,raw cases,4,48.23007694,2.078756217,1259.162095,54.270928,5.65332751,0.449241266,147.5937042,11.72852315,42.57674943,1.629514951,1111.568391,42.54240485
Central African Republic,CAF,n_age_798_804,801,Kemo,raw cases,4,43.55613205,1.864622415,1137.859647,48.711364,4.779347045,0.200465804,124.8555803,5.236965222,38.77678501,1.664156611,1013.004067,43.47439878
Central African Republic,CAF,n_age_805_811,808,Kemo,raw cases,4,42.12317973,2.101370793,1101.187126,54.934183,4.919173575,0.115703408,128.5973814,3.024726615,37.20400615,1.985667385,972.5897446,51.90945638
Central African Republic,CAF,n_age_812_818,815,Kemo,raw cases,4,40.91641501,1.283074175,1070.352197,33.564555,4.663702444,-0.004753918,122.0000373,-0.124360028,36.25271256,1.287828093,948.3521597,33.68891503
Central African Republic,CAF,n_age_819_825,822,Kemo,raw cases,4,45.53471565,1.418138497,1191.897217,37.120586,4.344833664,0.164758115,113.7285054,4.312637868,41.18988198,1.253380382,1078.168712,32.80794813
Central African Republic,CAF,n_age_826_832,829,Kemo,raw cases,4,39.66527831,0.814454681,1038.929966,21.332546,3.930118939,-0.036997042,102.9393593,-0.969042371,35.73515937,0.851451723,935.9906067,22.30158837
Central African Republic,CAF,n_age_833_839,836,Kemo,raw cases,4,41.15951732,1.089230267,1078.611106,28.543966,3.999167483,0.129518549,104.8007057,3.39411524,37.16034983,0.959711718,973.8104003,25.14985076
Central African Republic,CAF,n_age_840_846,843,Kemo,raw cases,4,39.19435296,1.060470138,1027.899095,27.811565,2.680836077,-0.139968914,70.30678577,-3.670781872,36.51351689,1.200439052,957.5923092,31.48234687
Central African Republic,CAF,n_age_847_853,850,Kemo,raw cases,4,42.41839726,1.996118393,1113.185936,52.384132,3.605626258,0.241414936,94.62244449,6.335451816,38.81277101,1.754703456,1018.563492,46.04868018
Central African Republic,CAF,n_age_854_860,857,Kemo,raw cases,4,40.79904145,0.81254356,1071.356975,21.336879,4.228809829,-0.135725946,111.0458664,-3.564077342,36.57023162,0.948269506,960.3111086,24.90095634
Central African Republic,CAF,n_age_861_867,864,Kemo,raw cases,4,39.1397313,1.455994378,1028.422212,38.257211,4.325376456,0.258496838,113.6521145,6.79217463,34.81435484,1.19749754,914.7700975,31.46503637
Central African Republic,CAF,n_age_868_874,871,Kemo,raw cases,4,38.72504309,1.162433185,1018.140767,30.562151,3.155040622,-0.142591394,82.95085615,-3.748946411,35.57000247,1.305024579,935.1899109,34.31109741
Central African Republic,CAF,n_age_875_881,878,Kemo,raw cases,4,41.69450338,1.211590592,1096.949262,31.875986,4.116060873,-0.081048876,108.2902918,-2.132331549,37.57844251,1.292639469,988.6589702,34.00831755
Central African Republic,CAF,n_age_882_888,885,Kemo,raw cases,4,39.943774,1.180048863,1051.686547,31.069711,3.693529396,0.172624775,97.24757546,4.545067606,36.2502446,1.007424089,954.4389715,26.52464339
Central African Republic,CAF,n_age_889_895,892,Kemo,raw cases,4,43.40939499,0.591326686,1143.660113,15.579041,4.01205907,-0.133221392,105.7013564,-3.509839103,39.39733592,0.724548078,1037.958757,19.0888801
Central African Republic,CAF,n_age_896_902,899,Kemo,raw cases,4,39.85748376,1.420128238,1050.712641,37.437052,4.11762257,0.175612996,108.5476974,4.62946423,35.73986119,1.244515242,942.1649436,32.80758777
Central African Republic,CAF,n_age_903_909,906,Kemo,raw cases,4,42.50529764,1.165186579,1121.162513,30.734134,4.323827977,0.06839708,114.0496387,1.804110215,38.18146966,1.0967895,1007.112874,28.93002378
Central African Republic,CAF,n_age_910_916,913,Kemo,raw cases,4,40.18229396,1.677412844,1060.487538,44.270131,2.80116342,0.080977672,73.92805651,2.137155536,37.38113054,1.596435172,986.5594815,42.13297546
Central African Republic,CAF,n_age_0_6,3,Lobaye,raw cases,4,4.017370082,0.950055299,52.483255,12.411601,0.40625613,0.336210311,5.307363678,4.392279303,3.611113952,0.613844988,47.17589132,8.019321697
Central African Republic,CAF,n_age_7_13,10,Lobaye,raw cases,4,4.833150375,0.506110822,54.178801,5.673417,0.057243105,-0.079439474,0.641685553,-0.89050311,4.775907271,0.585550296,53.53711545,6.56392011
Central African Republic,CAF,n_age_14_20,17,Lobaye,raw cases,4,4.023963996,0.245455091,45.162235,2.754821,-0.386909312,-0.082703703,-4.342406965,-0.928210108,4.410873308,0.328158794,49.50464196,3.683031108
Central African Republic,CAF,n_age_21_27,24,Lobaye,raw cases,4,5.75954493,0.483109638,64.718993,5.428618,0.883276685,-0.010228103,9.925224695,-0.114931396,4.876268245,0.493337741,54.7937683,5.543549396
Central African Republic,CAF,n_age_28_34,31,Lobaye,raw cases,4,6.910817031,0.241540783,77.748328,2.717391,0.234728882,-0.10720752,2.640755507,-1.206109989,6.676088148,0.348748303,75.10757249,3.923500989
Central African Republic,CAF,n_age_35_41,38,Lobaye,raw cases,4,6.149126048,0.239297975,69.262872,2.695418,0.188803625,-0.172807972,2.126656894,-1.94648416,5.960322423,0.412105947,67.13621511,4.64190216
Central African Republic,CAF,n_age_42_48,45,Lobaye,raw cases,4,7.087112664,0.230305536,79.928985,2.597403,4.692553204,0.148711672,52.92296488,1.677181324,2.39455946,0.081593864,27.00602012,0.920221676
Central African Republic,CAF,n_age_49_55,52,Lobaye,raw cases,4,9.010668683,0.275040946,101.742824,3.10559,5.550577055,0.194067772,62.67363769,2.191291659,3.460091628,0.080973174,39.06918631,0.914298341
Central African Republic,CAF,n_age_56_62,59,Lobaye,raw cases,4,7.177101587,1.260981335,81.13945,14.255801,3.059731074,0.757041777,34.59124738,8.558601643,4.117370513,0.503939558,46.54820262,5.697199357
Central African Republic,CAF,n_age_63_69,66,Lobaye,raw cases,4,10.12669271,0.251704761,114.622297,2.849003,4.582272324,0.063256541,51.86595409,0.715989935,5.544420389,0.18844822,62.75634291,2.133013065
Central African Republic,CAF,n_age_70_76,73,Lobaye,raw cases,4,12.33524592,1.313264251,139.779724,14.881561,7.66839973,0.891905381,86.89626499,10.10683442,4.666846185,0.42135887,52.88345901,4.774726576
Central African Republic,CAF,n_age_77_83,80,Lobaye,raw cases,4,18.49178805,0,209.785732,0,11.87088451,-0.059778044,134.6728716,-0.678170266,6.620903535,0.059778044,75.11286042,0.678170266
Central African Republic,CAF,n_age_84_90,87,Lobaye,raw cases,4,13.56315004,1.297692275,154.051493,14.739307,6.740649608,0.722466303,76.56091192,8.205838039,6.822500437,0.575225972,77.49058108,6.533468961
Central African Republic,CAF,n_age_91_97,94,Lobaye,raw cases,4,16.47464798,1.009381186,187.342371,11.478234,7.393668536,0.467222908,84.07751085,5.313051153,9.08097944,0.542158277,103.2648602,6.165182847
Central African Republic,CAF,n_age_98_104,101,Lobaye,raw cases,4,18.7083019,0.772541391,212.977968,8.794721,13.12482596,0.530930477,149.4148843,6.044188015,5.583475937,0.241610914,63.5630837,2.750532985
Central African Republic,CAF,n_age_105_111,108,Lobaye,raw cases,4,18.65862055,1.340934969,212.656489,15.282937,12.22241865,0.843614295,139.3016504,9.614861586,6.436201906,0.497320674,73.35483864,5.668075414
Central African Republic,CAF,n_age_112_118,115,Lobaye,raw cases,4,18.09759845,0.486572175,206.490529,5.551706,9.763114806,0.294355433,111.3954842,3.35854557,8.334483639,0.192216742,95.09504484,2.19316043
Central African Republic,CAF,n_age_119_125,122,Lobaye,raw cases,4,23.34733673,1.287108367,266.724129,14.704155,10.87913948,0.706337678,124.2852252,8.069327309,12.46819725,0.580770689,142.4389038,6.634827691
Central African Republic,CAF,n_age_126_132,129,Lobaye,raw cases,4,22.73319842,1.284396849,260.046038,14.692271,8.279486272,0.28092321,94.70940083,3.213492729,14.45371215,1.003473639,165.3366372,11.47877827
Central African Republic,CAF,n_age_133_139,136,Lobaye,raw cases,4,20.90775236,2.302060234,239.460676,26.365957,4.873436638,0.660097168,55.81644606,7.560225094,16.03431572,1.641963066,183.6442299,18.80573191
Central African Republic,CAF,n_age_140_146,143,Lobaye,raw cases,4,21.23586699,1.048533112,243.503683,12.023134,3.490317079,0.347460279,40.02215044,3.984196057,17.74554991,0.701072833,203.4815326,8.038937943
Central African Republic,CAF,n_age_147_153,150,Lobaye,raw cases,4,26.69061123,0.99233023,306.406091,11.391872,3.961637482,0.056032454,45.47928274,0.64324811,22.72897375,0.936297776,260.9268083,10.74862389
Central African Republic,CAF,n_age_154_160,157,Lobaye,raw cases,4,25.4870143,0.990127631,292.888924,11.378242,2.527293959,-0.234443441,29.04288433,-2.694151869,22.95972034,1.224571073,263.8460397,14.07239387
Central African Republic,CAF,n_age_161_167,164,Lobaye,raw cases,4,25.840049,1.226712722,297.290272,14.113354,-0.024524252,0.004617448,-0.282152,0.053123833,25.86457325,1.222095274,297.572424,14.06023017
Central African Republic,CAF,n_age_168_174,171,Lobaye,raw cases,4,28.14579413,2.012414317,324.213773,23.18117,-1.001115181,-0.061120191,-11.53193009,-0.704048623,29.14690931,2.073534507,335.7457031,23.88521862
Central African Republic,CAF,n_age_175_181,178,Lobaye,raw cases,4,28.61100239,1.226294537,329.975126,14.143045,0.943944933,-0.331528932,10.88666324,-3.823574566,27.66705746,1.557823469,319.0884628,17.96661957
Central African Republic,CAF,n_age_182_188,185,Lobaye,raw cases,4,30.13347847,2.76400619,347.958586,31.91665,1.376597603,0.278941022,15.89590648,3.220999655,28.75688086,2.485065167,332.0626795,28.69565035
Central African Republic,CAF,n_age_189_195,192,Lobaye,raw cases,4,34.82819878,2.958857478,402.6779,34.209823,2.204453809,0.376908974,25.48753199,4.3577595,32.62374497,2.581948504,377.190368,29.8520635
Central African Republic,CAF,n_age_196_202,199,Lobaye,raw cases,4,37.66848934,3.197196148,436.046832,37.010437,4.371303281,0.536636376,50.60178895,6.212051393,33.29718605,2.660559772,385.4450431,30.79838561
Central African Republic,CAF,n_age_203_209,206,Lobaye,raw cases,4,36.90873149,1.938238266,427.737436,22.462356,0.913084105,-0.07418343,10.5817848,-0.85971608,35.99564738,2.012421695,417.1556512,23.32207208
Central African Republic,CAF,n_age_210_216,213,Lobaye,raw cases,4,33.87565867,2.9738769,393.039018,34.504116,-1.15171311,0.636388561,-13.36263876,7.383636066,35.02737178,2.337488338,406.4016568,27.12047993
Central African Republic,CAF,n_age_217_223,220,Lobaye,raw cases,4,31.57572447,2.470539008,366.761912,28.696083,-0.717592319,-0.577142148,-8.33505914,-6.7036865,32.29331679,3.047681156,375.0969711,35.3997695
Central African Republic,CAF,n_age_224_230,227,Lobaye,raw cases,4,33.42989242,1.001950344,388.802077,11.653055,0.352545493,-0.579982217,4.100235145,-6.745408808,33.07734692,1.581932562,384.7018419,18.39846381
Central African Republic,CAF,n_age_231_237,234,Lobaye,raw cases,4,37.32174587,1.701090208,434.589605,19.808187,2.150871565,0.097718247,25.04562425,1.137871059,35.17087431,1.60337196,409.5439807,18.67031594
Central African Republic,CAF,n_age_238_244,241,Lobaye,raw cases,4,39.47375585,1.757933912,460.214651,20.495312,2.0204736,0.03873367,23.55619658,0.451586172,37.45328225,1.719200242,436.6584544,20.04372583
Central African Republic,CAF,n_age_245_251,248,Lobaye,raw cases,4,36.71141007,1.992534533,428.579519,23.261419,0.386408645,0.03209524,4.511045231,0.374689024,36.32500143,1.960439293,424.0684738,22.88672998
Central African Republic,CAF,n_age_252_258,255,Lobaye,raw cases,4,37.13204597,1.502322811,433.970929,17.557999,2.590881994,-0.147001386,30.28024544,-1.718039675,34.54116398,1.649324198,403.6906836,19.27603867
Central African Republic,CAF,n_age_259_265,262,Lobaye,raw cases,4,37.46941586,1.799935522,438.438929,21.061492,0.956609328,-0.342213799,11.19352302,-4.004328547,36.51280653,2.142149321,427.245406,25.06582055
Central African Republic,CAF,n_age_266_272,269,Lobaye,raw cases,4,41.54618146,4.496593866,486.744051,52.680902,4.662019273,0.914870271,54.61898222,10.71837763,36.88416219,3.581723595,432.1250688,41.96252437
Central African Republic,CAF,n_age_273_279,276,Lobaye,raw cases,4,39.63234751,3.966550536,464.891445,46.528039,25.79172289,2.678339294,302.5395183,31.41719083,13.84062462,1.288211242,162.3519267,15.11084817
Central African Republic,CAF,n_age_280_286,283,Lobaye,raw cases,4,37.31962326,2.467461514,438.274108,28.977369,23.24297726,1.556326103,272.9608242,18.277179,14.076646,0.911135411,165.3132838,10.70019
Central African Republic,CAF,n_age_287_293,290,Lobaye,raw cases,4,41.68397897,2.21995874,490.104755,26.101451,22.65559793,1.126382003,266.3761125,13.24358157,19.02838104,1.093576737,223.7286425,12.85786943
Central African Republic,CAF,n_age_294_300,297,Lobaye,raw cases,4,37.40269989,1.496873238,440.318407,17.621745,16.4913076,0.463921716,194.1417682,5.461457902,20.91139229,1.032951523,246.1766388,12.1602871
Central African Republic,CAF,n_age_301_307,304,Lobaye,raw cases,4,38.14551522,3.700665479,449.551322,43.612966,12.64053472,1.38729667,148.9708308,16.34952493,25.5049805,2.313368809,300.5804912,27.26344107
Central African Republic,CAF,n_age_308_314,311,Lobaye,raw cases,4,40.07575945,3.505645377,472.815683,41.359768,9.450721507,1.081384625,111.500054,12.75822634,30.62503794,2.424260752,361.315629,28.60154166
Central African Republic,CAF,n_age_315_321,318,Lobaye,raw cases,4,39.47724575,3.885367747,466.261132,45.889624,7.735745044,1.061781025,91.36597989,12.54057149,31.74150071,2.823586722,374.8951521,33.34905251
Central African Republic,CAF,n_age_322_328,325,Lobaye,raw cases,4,38.96160028,0.990897458,460.716974,11.717262,6.625877554,-0.240667658,78.35033046,-2.845870656,32.33572272,1.231565116,382.3666435,14.56313266
Central African Republic,CAF,n_age_329_335,332,Lobaye,raw cases,4,36.87993276,2.923526135,436.636562,34.612818,4.594544507,0.44012998,54.39668587,5.210878303,32.28538826,2.483396155,382.2398761,29.4019397
Central African Republic,CAF,n_age_336_342,339,Lobaye,raw cases,4,40.38174451,3.754913956,478.676972,44.509985,1.258421221,-0.045175075,14.91706876,-0.53549614,39.12332329,3.800089031,463.7599032,45.04548114
Central African Republic,CAF,n_age_343_349,346,Lobaye,raw cases,4,36.98154047,2.760283088,438.890844,32.758586,0.80460902,-0.388778411,9.548967607,-4.613958278,36.17693145,3.149061498,429.3418764,37.37254428
Central African Republic,CAF,n_age_350_356,353,Lobaye,raw cases,4,33.93098008,1.984984816,403.256014,23.590744,-0.215728832,0.012139337,-2.563850169,0.144271129,34.14670891,1.972845478,405.8198642,23.44647287
Central African Republic,CAF,n_age_357_363,360,Lobaye,raw cases,4,40.7154285,2.465377946,484.475391,29.335684,0.753006262,-0.346771335,8.960067882,-4.12625347,39.96242224,2.812149281,475.5153231,33.46193747
Central African Republic,CAF,n_age_364_370,367,Lobaye,raw cases,4,43.77613512,3.009214181,521.499911,35.848412,3.14442625,0.460930929,37.45917736,5.491015551,40.63170887,2.548283251,484.0407336,30.35739645
Central African Republic,CAF,n_age_371_377,374,Lobaye,raw cases,4,45.16320748,2.989285745,538.525735,35.64422,3.560264148,-0.13436663,42.45256203,-1.602186651,41.60294333,3.123652375,496.073173,37.24640665
Central African Republic,CAF,n_age_378_384,381,Lobaye,raw cases,4,41.84607473,1.462228922,499.400358,17.450565,2.301382635,0.254365009,27.46521196,3.035648567,39.54469209,1.207863912,471.935146,14.41491643
Central African Republic,CAF,n_age_385_391,388,Lobaye,raw cases,4,42.82671274,3.411539994,511.481073,40.744153,1.831740957,0.190514437,21.8765525,2.275321227,40.99497179,3.221025557,489.6045205,38.46883177
Central African Republic,CAF,n_age_392_398,395,Lobaye,raw cases,4,45.76322285,3.165719962,546.978823,37.837846,1.924150465,-0.086100041,22.99815204,-1.029099264,43.83907238,3.251820002,523.980671,38.86694526
Central African Republic,CAF,n_age_399_405,402,Lobaye,raw cases,4,41.62637581,2.735041454,497.904331,32.71457,1.952495336,-0.008181837,23.35432439,-0.097865161,39.67388048,2.743223291,474.5500066,32.81243516
Central African Republic,CAF,n_age_406_412,409,Lobaye,raw cases,4,40.28976969,1.451232925,482.299162,17.372361,0.530778035,-0.443132616,6.353816449,-5.304634179,39.75899166,1.894365541,475.9453456,22.67699518
Central African Republic,CAF,n_age_413_419,416,Lobaye,raw cases,4,40.91349138,3.935568139,490.162388,47.149911,0.255340542,0.858704626,3.059096778,10.28767519,40.65815084,3.076863513,487.1032912,36.86223581
Central African Republic,CAF,n_age_420_426,423,Lobaye,raw cases,4,46.14225776,4.13453575,553.277537,49.575939,3.455804495,0.285704323,41.43748252,3.425792138,42.68645327,3.848831427,511.8400545,46.15014686
Central African Republic,CAF,n_age_427_433,430,Lobaye,raw cases,4,40.89703906,2.21972061,490.764555,26.636652,2.725544124,-0.236771242,32.70653523,-2.841255408,38.17149494,2.456491852,458.0580198,29.47790741
Central African Republic,CAF,n_age_434_440,437,Lobaye,raw cases,4,45.37413316,2.023319208,544.893965,24.297862,4.248253216,-0.855396767,51.01689836,-10.27238437,41.12587994,2.878715975,493.8770666,34.57024637
Central African Republic,CAF,n_age_441_447,444,Lobaye,raw cases,4,41.81340957,3.960320519,502.560223,47.599552,2.397272707,0.101675788,28.81309893,1.222053096,39.41613686,3.858644731,473.7471241,46.3774989
Central African Republic,CAF,n_age_448_454,451,Lobaye,raw cases,4,47.11624442,3.173404595,566.752843,38.172314,5.483795282,0.669503202,65.96358867,8.053333792,41.63244913,2.503901393,500.7892543,30.11898021
Central African Republic,CAF,n_age_455_461,458,Lobaye,raw cases,4,47.6069043,4.427124578,573.092068,53.29374,3.799508282,0.438795199,45.73849299,5.282218023,43.80739602,3.98832938,527.353575,48.01152198
Central African Republic,CAF,n_age_462_468,465,Lobaye,raw cases,4,41.71896449,2.442619783,502.549261,29.423951,1.492902631,-0.063142701,17.98359866,-0.76062094,40.22606186,2.505762485,484.5656623,30.18457194
Central African Republic,CAF,n_age_469_475,472,Lobaye,raw cases,4,41.09250385,2.232343358,495.368971,26.910836,0.063991336,0.077130542,0.771413749,0.929806507,41.02851251,2.155212815,494.5975573,25.98102949
Central African Republic,CAF,n_age_476_482,479,Lobaye,raw cases,4,42.78959945,2.710874964,516.175552,32.701577,1.293680389,0.270518925,15.60580602,3.263298958,41.49591906,2.44035604,500.569746,29.43827804
Central African Republic,CAF,n_age_483_489,486,Lobaye,raw cases,4,46.27843203,3.467245943,558.647858,41.854692,2.99257998,0.271063478,36.12478475,3.272129685,43.28585205,3.196182465,522.5230733,38.58256231
Central African Republic,CAF,n_age_490_496,493,Lobaye,raw cases,4,41.16740787,3.47271578,497.347481,41.954219,1.809177015,0.288610367,21.85684447,3.48673007,39.35823086,3.184105414,475.4906365,38.46748893
Central African Republic,CAF,n_age_497_503,500,Lobaye,raw cases,4,43.58592976,1.942620273,526.972309,23.4871,1.600071627,-0.613749904,19.34554212,-7.420495694,41.98585813,2.556370177,507.6267669,30.90759569
Central African Republic,CAF,n_age_504_510,507,Lobaye,raw cases,4,52.74856065,4.21698183,638.21823,51.022334,5.469005107,0.485017952,66.17088157,5.868355363,47.27955554,3.731963878,572.0473484,45.15397864
Central African Republic,CAF,n_age_511_517,514,Lobaye,raw cases,4,52.43666883,1.69606649,634.878822,20.535185,2.02194912,-0.189204646,24.48082047,-2.290801942,50.41471971,1.885271136,610.3980015,22.82598694
Central African Republic,CAF,n_age_518_524,521,Lobaye,raw cases,4,49.99582303,2.928236427,605.720784,35.476837,3.366588883,-0.083805788,40.78766453,-1.015342977,46.62923415,3.012042215,564.9331195,36.49217998
Central African Republic,CAF,n_age_525_531,528,Lobaye,raw cases,4,41.18087001,2.917015338,499.291932,35.366961,1.170701779,0.148866808,14.19401661,1.804915636,40.01016823,2.76814853,485.0979154,33.56204536
Central African Republic,CAF,n_age_532_538,535,Lobaye,raw cases,4,45.75701273,3.608351742,555.130123,43.777,0.59881712,0.18741874,7.264928401,2.273788911,45.15819561,3.420933002,547.8651946,41.50321109
Central African Republic,CAF,n_age_539_545,542,Lobaye,raw cases,4,49.01327531,4.215105659,595.114806,51.179436,2.466265617,0.139528221,29.94517658,1.694139184,46.54700969,4.075577438,565.1696294,49.48529682
Central African Republic,CAF,n_age_546_552,549,Lobaye,raw cases,4,52.0264227,1.439624205,632.171085,17.492819,4.921366399,-0.42399002,59.79933608,-5.151886622,47.1050563,1.863614225,572.3717489,22.64470562
Central African Republic,CAF,n_age_553_559,556,Lobaye,raw cases,4,41.92176941,3.412168197,509.783468,41.493166,2.010675902,0.334014357,24.45052651,4.061732122,39.91109351,3.07815384,485.3329415,37.43143388
Central African Republic,CAF,n_age_560_566,563,Lobaye,raw cases,4,44.76498021,3.940524508,544.819104,47.958762,1.485351015,0.628846392,18.07769389,7.653472117,43.2796292,3.311678116,526.7414101,40.30528988
Central African Republic,CAF,n_age_567_573,570,Lobaye,raw cases,4,46.51631228,3.66926242,566.551515,44.690262,3.486023739,0.628798266,42.4584825,7.658530803,43.03028854,3.040464154,524.0930325,37.0317312
Central African Republic,CAF,n_age_574_580,577,Lobaye,raw cases,4,46.46290205,2.200754791,566.359449,26.826096,0.902263634,0.250406491,10.99814072,3.052329406,45.56063841,1.9503483,555.3613083,23.77376659
Central African Republic,CAF,n_age_581_587,584,Lobaye,raw cases,4,43.05523876,3.419343501,525.2476,41.713901,-1.161132139,0.443027644,-14.16510248,5.404666501,44.2163709,2.976315857,539.4127025,36.3092345
Central African Republic,CAF,n_age_588_594,591,Lobaye,raw cases,4,42.47874569,1.971023399,518.625513,24.064341,-0.078863617,-0.152387591,-0.962850559,-1.860509089,42.55760931,2.12341099,519.5883636,25.92485009
Central African Republic,CAF,n_age_595_601,598,Lobaye,raw cases,4,40.59317211,2.425012288,495.94866,29.627682,-2.778640277,0.022497311,-33.94814572,0.274861777,43.37181239,2.402514977,529.8968057,29.35282022
Central African Republic,CAF,n_age_602_608,605,Lobaye,raw cases,4,48.90830789,3.169124693,597.956792,38.745966,1.42774161,0.122383856,17.45568043,1.496274585,47.48056628,3.046740836,580.5011116,37.24969141
Central African Republic,CAF,n_age_609_615,612,Lobaye,raw cases,4,49.68500869,2.53372037,607.876281,30.999059,1.859237193,0.469550327,22.74702612,5.744761127,47.82577149,2.064170043,585.1292549,25.25429787
Central African Republic,CAF,n_age_616_622,619,Lobaye,raw cases,4,55.52412558,3.708135622,679.822741,45.401434,4.41796883,-0.262509108,54.09244447,-3.214092245,51.10615675,3.97064473,625.7302965,48.61552624
Central African Republic,CAF,n_age_623_629,626,Lobaye,raw cases,4,50.88941835,3.671350659,623.480059,44.980155,2.825785855,0.545309581,34.62057906,6.680949811,48.0636325,3.126041078,588.8594799,38.29920519
Central African Republic,CAF,n_age_630_636,633,Lobaye,raw cases,4,46.92516884,2.423185342,575.345729,29.710481,2.323163751,-0.544355368,28.4841243,-6.674297479,44.60200509,2.967540711,546.8616047,36.38477848
Central African Republic,CAF,n_age_637_643,640,Lobaye,raw cases,4,48.3462787,2.697341295,593.214527,33.096695,1.771114265,0.110383541,21.73178038,1.35441903,46.57516444,2.586957754,571.4827466,31.74227597
Central African Republic,CAF,n_age_644_650,647,Lobaye,raw cases,4,49.36989581,2.635620362,606.233941,32.363903,3.13297918,0.122941478,38.47118339,1.50965068,46.23691663,2.512678884,567.7627576,30.85425232
Central African Republic,CAF,n_age_651_657,654,Lobaye,raw cases,4,51.97952746,3.818578331,638.778426,46.926657,4.108946308,0.387040345,50.49500031,4.756353785,47.87058115,3.431537987,588.2834257,42.17030321
Central African Republic,CAF,n_age_658_664,661,Lobaye,raw cases,4,49.70410848,1.90130423,611.257272,23.382092,3.36769463,-0.313690519,41.41564743,-3.857741684,46.33641385,2.21499475,569.8416246,27.23983368
Central African Republic,CAF,n_age_665_671,668,Lobaye,raw cases,4,49.65627764,2.405202783,611.16121,29.602836,2.263542747,0.107437262,27.85930782,1.322319955,47.39273489,2.297765522,583.3019022,28.28051605
Central African Republic,CAF,n_age_672_678,675,Lobaye,raw cases,4,46.57975317,2.192206629,573.698766,27.000277,1.524823833,-0.139160996,18.78046773,-1.713974128,45.05492933,2.331367626,554.9182983,28.71425113
Central African Republic,CAF,n_age_679_685,682,Lobaye,raw cases,4,49.68082513,2.375421575,612.392154,29.280704,2.730576987,0.253131129,33.65853765,3.120228322,46.95024814,2.122290446,578.7336164,26.16047568
Central African Republic,CAF,n_age_686_692,689,Lobaye,raw cases,4,55.61400927,2.94244716,686.170257,36.304157,4.578696331,0.555005736,56.49233493,6.847706777,51.03531294,2.387441424,629.6779221,29.45645022
Central African Republic,CAF,n_age_693_699,696,Lobaye,raw cases,4,49.67564047,2.230175169,613.353824,27.536363,2.890242552,-0.523907633,35.68633046,-6.468779203,46.78539792,2.754082802,577.6674935,34.0051422
Central African Republic,CAF,n_age_700_706,703,Lobaye,raw cases,4,49.53445269,3.053836436,612.026546,37.731899,1.484001964,0.570594858,18.3356946,7.050026424,48.05045073,2.483241578,593.6908514,30.68187258
Central African Republic,CAF,n_age_707_713,710,Lobaye,raw cases,4,50.17713409,2.458713217,620.402408,30.400134,3.181354683,0.124735649,39.33505055,1.54226219,46.99577941,2.333977568,581.0673575,28.85787181
