Country,Iso code,Age group,age_in_days_midpoint,units,clinical,severe
Mozambique,MOZ,n_age_707_713,710,ppy,1.22797407740118,0.0383987687872181
Mozambique,MOZ,n_age_714_720,717,ppy,1.23904594925928,0.0328677936308366
Mozambique,MOZ,n_age_721_727,724,ppy,1.20926196762542,0.0346233370007677
Mozambique,MOZ,n_age_728_734,731,ppy,1.27853158686993,0.0386481299732364
Mozambique,MOZ,n_age_735_741,738,ppy,1.23444811181965,0.0429208167276463
Mozambique,MOZ,n_age_742_748,745,ppy,1.24639943450213,0.0332211168055061
Mozambique,MOZ,n_age_749_755,752,ppy,1.23830391589735,0.0397639772561441
Mozambique,MOZ,n_age_756_762,759,ppy,1.21932923540712,0.032303305512649
Mozambique,MOZ,n_age_763_769,766,ppy,1.27179563606197,0.0357158809306056
Mozambique,MOZ,n_age_770_776,773,ppy,1.24370545009773,0.0328673269339512
Mozambique,MOZ,n_age_777_783,780,ppy,1.23880575127017,0.0316524222426622
Mozambique,MOZ,n_age_784_790,787,ppy,1.20381926499588,0.0372407003580369
Mozambique,MOZ,n_age_791_797,794,ppy,1.2268846880989,0.0320839544008262
Mozambique,MOZ,n_age_798_804,801,ppy,1.17343743779936,0.0332193595693649
Mozambique,MOZ,n_age_805_811,808,ppy,1.23028201406312,0.038382169193309
Mozambique,MOZ,n_age_812_818,815,ppy,1.23120539421539,0.0375382992170619
Mozambique,MOZ,n_age_819_825,822,ppy,1.23309063001117,0.0378262467530823
Mozambique,MOZ,n_age_826_832,829,ppy,1.23513362210397,0.0361134685034863
Mozambique,MOZ,n_age_833_839,836,ppy,1.1786726862723,0.0322306926505769
Mozambique,MOZ,n_age_840_846,843,ppy,1.24523548546002,0.028381263172467
Mozambique,MOZ,n_age_847_853,850,ppy,1.18787209044084,0.0316310091123978
Mozambique,MOZ,n_age_854_860,857,ppy,1.19933920880485,0.0299735684607395
Mozambique,MOZ,n_age_861_867,864,ppy,1.14634021366308,0.0326001793822771
Mozambique,MOZ,n_age_868_874,871,ppy,1.21733599496479,0.0317473046289845
Mozambique,MOZ,n_age_875_881,878,ppy,1.22408703081699,0.0314668717440558
Mozambique,MOZ,n_age_882_888,885,ppy,1.21557547689464,0.031649930510542
Mozambique,MOZ,n_age_889_895,892,ppy,1.1755827047048,0.0290680341415105
Mozambique,MOZ,n_age_896_902,899,ppy,1.2000044287469,0.0303403849510994
Mozambique,MOZ,n_age_903_909,906,ppy,1.17046454467977,0.031851110226987
Mozambique,MOZ,n_age_910_916,913,ppy,1.19278624341498,0.0335789820425683
