Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Madagascar,MDG,n_age_406_412,409,4,raw cases,0.173394129482752,0.0144079750217898,PMC co-delivery with EPI only
Madagascar,MDG,n_age_413_419,416,4,raw cases,0.180476676110907,0.0100677375486125,PMC co-delivery with EPI only
Madagascar,MDG,n_age_420_426,423,4,raw cases,0.170487548856942,0.0127391516841528,PMC co-delivery with EPI only
Madagascar,MDG,n_age_427_433,430,4,raw cases,0.189431416599423,0.0176920111442426,PMC co-delivery with EPI only
Madagascar,MDG,n_age_434_440,437,4,raw cases,0.167751850922346,0.00930756063675964,PMC co-delivery with EPI only
Madagascar,MDG,n_age_441_447,444,4,raw cases,0.187934049247739,0.015395314413168,PMC co-delivery with EPI only
Madagascar,MDG,n_age_448_454,451,4,raw cases,0.182455909150323,0.0170981333784875,PMC co-delivery with EPI only
Madagascar,MDG,n_age_455_461,458,4,raw cases,0.183003491084235,0.011710899863858,PMC co-delivery with EPI only
Madagascar,MDG,n_age_462_468,465,4,raw cases,0.189074567168131,0.0125770675313768,PMC co-delivery with EPI only
Madagascar,MDG,n_age_469_475,472,4,raw cases,0.193221234364255,0.00853622121372979,PMC co-delivery with EPI only
Madagascar,MDG,n_age_476_482,479,4,raw cases,0.200467239166112,0.0126985225094536,PMC co-delivery with EPI only
Madagascar,MDG,n_age_483_489,486,4,raw cases,0.195396548012693,0.0136153099712394,PMC co-delivery with EPI only
Madagascar,MDG,n_age_490_496,493,4,raw cases,0.198147813375666,0.0115024587614681,PMC co-delivery with EPI only
Madagascar,MDG,n_age_497_503,500,4,raw cases,0.205046171985318,0.015480533899913,PMC co-delivery with EPI only
Madagascar,MDG,n_age_504_510,507,4,raw cases,0.180389332337599,0.013012632272986,PMC co-delivery with EPI only
Madagascar,MDG,n_age_511_517,514,4,raw cases,0.197589074974571,0.0113274349708887,PMC co-delivery with EPI only
Madagascar,MDG,n_age_518_524,521,4,raw cases,0.194178665526772,0.0108420866016898,PMC co-delivery with EPI only
Madagascar,MDG,n_age_525_531,528,4,raw cases,0.190363981549316,0.0113620911870771,PMC co-delivery with EPI only
Madagascar,MDG,n_age_532_538,535,4,raw cases,0.188046395473193,0.0114942150841294,PMC co-delivery with EPI only
Madagascar,MDG,n_age_539_545,542,4,raw cases,0.195481306262548,0.0102280797861566,PMC co-delivery with EPI only
Madagascar,MDG,n_age_546_552,549,4,raw cases,0.201283750691004,0.0128904076811689,PMC co-delivery with EPI only
Madagascar,MDG,n_age_553_559,556,4,raw cases,0.199731524976497,0.00989842210200605,PMC co-delivery with EPI only
Madagascar,MDG,n_age_560_566,563,4,raw cases,0.211036637790205,0.0173184115711676,PMC co-delivery with EPI only
Madagascar,MDG,n_age_567_573,570,4,raw cases,0.206797034088763,0.0127900203565449,PMC co-delivery with EPI only
Madagascar,MDG,n_age_574_580,577,4,raw cases,0.203098425105965,0.0125779604465495,PMC co-delivery with EPI only
Madagascar,MDG,n_age_581_587,584,4,raw cases,0.199555232943295,0.0121551412713642,PMC co-delivery with EPI only
Madagascar,MDG,n_age_588_594,591,4,raw cases,0.216833855921481,0.0108860305895179,PMC co-delivery with EPI only
Madagascar,MDG,n_age_595_601,598,4,raw cases,0.214695710074104,0.0147074800772973,PMC co-delivery with EPI only
Madagascar,MDG,n_age_602_608,605,4,raw cases,0.19567176952591,0.0163735214539149,PMC co-delivery with EPI only
Madagascar,MDG,n_age_609_615,612,4,raw cases,0.210394891397106,0.0145023334773821,PMC co-delivery with EPI only
Madagascar,MDG,n_age_616_622,619,4,raw cases,0.211512500623623,0.0123719560053204,PMC co-delivery with EPI only
Madagascar,MDG,n_age_623_629,626,4,raw cases,0.221689772078434,0.0183377751297671,PMC co-delivery with EPI only
Madagascar,MDG,n_age_630_636,633,4,raw cases,0.217827644098315,0.0161022555869877,PMC co-delivery with EPI only
Madagascar,MDG,n_age_637_643,640,4,raw cases,0.221839211444649,0.0133971766732551,PMC co-delivery with EPI only
Madagascar,MDG,n_age_644_650,647,4,raw cases,0.205524283437568,0.0118695512370455,PMC co-delivery with EPI only
Madagascar,MDG,n_age_651_657,654,4,raw cases,0.214266830137911,0.00918092168395723,PMC co-delivery with EPI only
Madagascar,MDG,n_age_658_664,661,4,raw cases,0.223750721801189,0.0145673670895827,PMC co-delivery with EPI only
Madagascar,MDG,n_age_665_671,668,4,raw cases,0.223984160560546,0.011271149665479,PMC co-delivery with EPI only
Madagascar,MDG,n_age_672_678,675,4,raw cases,0.203590319096107,0.0167663917083213,PMC co-delivery with EPI only
Madagascar,MDG,n_age_679_685,682,4,raw cases,0.208144870470392,0.0112339526254951,PMC co-delivery with EPI only
Madagascar,MDG,n_age_686_692,689,4,raw cases,0.224852360315985,0.0168554968907509,PMC co-delivery with EPI only
Madagascar,MDG,n_age_693_699,696,4,raw cases,0.241079016098201,0.0148629202232062,PMC co-delivery with EPI only
Madagascar,MDG,n_age_700_706,703,4,raw cases,0.219358829146814,0.0147874168725294,PMC co-delivery with EPI only
Madagascar,MDG,n_age_707_713,710,4,raw cases,0.222766040560367,0.0106364640332037,PMC co-delivery with EPI only
Madagascar,MDG,n_age_714_720,717,4,raw cases,0.207978777247417,0.0109712747185499,PMC co-delivery with EPI only
Madagascar,MDG,n_age_721_727,724,4,raw cases,0.219071461631626,0.0096362360724804,PMC co-delivery with EPI only
Madagascar,MDG,n_age_728_734,731,4,raw cases,0.228824050762306,0.0108990341951473,PMC co-delivery with EPI only
Madagascar,MDG,n_age_735_741,738,4,raw cases,0.226767912377315,0.0108903262626585,PMC co-delivery with EPI only
Madagascar,MDG,n_age_742_748,745,4,raw cases,0.233609432853833,0.0119555835750985,PMC co-delivery with EPI only
Madagascar,MDG,n_age_749_755,752,4,raw cases,0.230815744531456,0.0120561403982638,PMC co-delivery with EPI only
Madagascar,MDG,n_age_756_762,759,4,raw cases,0.2429140176792,0.0157975900594122,PMC co-delivery with EPI only
Madagascar,MDG,n_age_763_769,766,4,raw cases,0.215768201249405,0.0141013314422258,PMC co-delivery with EPI only
Madagascar,MDG,n_age_770_776,773,4,raw cases,0.208704560873582,0.0147459835849702,PMC co-delivery with EPI only
Madagascar,MDG,n_age_777_783,780,4,raw cases,0.240484531987781,0.0125515010957206,PMC co-delivery with EPI only
Madagascar,MDG,n_age_784_790,787,4,raw cases,0.217811310861018,0.0170955290760336,PMC co-delivery with EPI only
Madagascar,MDG,n_age_791_797,794,4,raw cases,0.219001568140759,0.0132753569155558,PMC co-delivery with EPI only
Madagascar,MDG,n_age_798_804,801,4,raw cases,0.22559398230224,0.0158416945262501,PMC co-delivery with EPI only
Madagascar,MDG,n_age_805_811,808,4,raw cases,0.233996546342971,0.0135488521781595,PMC co-delivery with EPI only
Madagascar,MDG,n_age_812_818,815,4,raw cases,0.236275726663404,0.013728584245234,PMC co-delivery with EPI only
Madagascar,MDG,n_age_819_825,822,4,raw cases,0.220749234115688,0.0100799124333414,PMC co-delivery with EPI only
Madagascar,MDG,n_age_826_832,829,4,raw cases,0.256503705775188,0.0144124445759895,PMC co-delivery with EPI only
Madagascar,MDG,n_age_833_839,836,4,raw cases,0.238649828863681,0.0172720415105297,PMC co-delivery with EPI only
Madagascar,MDG,n_age_840_846,843,4,raw cases,0.237473631737824,0.0115635515256052,PMC co-delivery with EPI only
Madagascar,MDG,n_age_847_853,850,4,raw cases,0.254441835028192,0.0156012642455513,PMC co-delivery with EPI only
Madagascar,MDG,n_age_854_860,857,4,raw cases,0.231415193405935,0.00988039779159322,PMC co-delivery with EPI only
Madagascar,MDG,n_age_861_867,864,4,raw cases,0.246309042382976,0.0117714834413389,PMC co-delivery with EPI only
Madagascar,MDG,n_age_868_874,871,4,raw cases,0.232573487055141,0.0138913016884348,PMC co-delivery with EPI only
Madagascar,MDG,n_age_875_881,878,4,raw cases,0.235408962125068,0.0134521338582889,PMC co-delivery with EPI only
Madagascar,MDG,n_age_882_888,885,4,raw cases,0.244051041896412,0.0237801161501713,PMC co-delivery with EPI only
Madagascar,MDG,n_age_889_895,892,4,raw cases,0.242278575442685,0.0164615063753898,PMC co-delivery with EPI only
Madagascar,MDG,n_age_896_902,899,4,raw cases,0.236045190292587,0.0123899927842793,PMC co-delivery with EPI only
Madagascar,MDG,n_age_903_909,906,4,raw cases,0.249468606639079,0.0132009527892876,PMC co-delivery with EPI only
Madagascar,MDG,n_age_910_916,913,4,raw cases,0.262421944537819,0.0147186212261854,PMC co-delivery with EPI only
