Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Togo,TGO,n_age_581_587,584,4,raw cases,0.928609649571056,0.0433011633277331,PMC co-delivery with EPI only
Togo,TGO,n_age_588_594,591,4,raw cases,0.921536110319946,0.0398070673765421,PMC co-delivery with EPI only
Togo,TGO,n_age_595_601,598,4,raw cases,0.947511195411095,0.0543956824872745,PMC co-delivery with EPI only
Togo,TGO,n_age_602_608,605,4,raw cases,0.93828352348291,0.0373004221266591,PMC co-delivery with EPI only
Togo,TGO,n_age_609_615,612,4,raw cases,0.931652055663413,0.0468402617262369,PMC co-delivery with EPI only
Togo,TGO,n_age_616_622,619,4,raw cases,0.921828881258129,0.0351454041865509,PMC co-delivery with EPI only
Togo,TGO,n_age_623_629,626,4,raw cases,0.924698864673645,0.0380755684216195,PMC co-delivery with EPI only
Togo,TGO,n_age_630_636,633,4,raw cases,0.93423795181209,0.0323366627661243,PMC co-delivery with EPI only
Togo,TGO,n_age_637_643,640,4,raw cases,0.916510889945463,0.0287373698301734,PMC co-delivery with EPI only
Togo,TGO,n_age_644_650,647,4,raw cases,0.959056682265735,0.0418060878369533,PMC co-delivery with EPI only
Togo,TGO,n_age_651_657,654,4,raw cases,0.907163168073863,0.0309024073161002,PMC co-delivery with EPI only
Togo,TGO,n_age_658_664,661,4,raw cases,0.958741853785031,0.0350916299193702,PMC co-delivery with EPI only
Togo,TGO,n_age_665_671,668,4,raw cases,0.945338222894827,0.0426598013380494,PMC co-delivery with EPI only
Togo,TGO,n_age_672_678,675,4,raw cases,0.91643940906906,0.0356394756976952,PMC co-delivery with EPI only
Togo,TGO,n_age_679_685,682,4,raw cases,0.924937835449995,0.0332437282627718,PMC co-delivery with EPI only
Togo,TGO,n_age_686_692,689,4,raw cases,0.932737652481876,0.0353725288659209,PMC co-delivery with EPI only
Togo,TGO,n_age_693_699,696,4,raw cases,0.966445238966982,0.038006684377531,PMC co-delivery with EPI only
Togo,TGO,n_age_700_706,703,4,raw cases,0.933339471570648,0.0270689627069402,PMC co-delivery with EPI only
Togo,TGO,n_age_707_713,710,4,raw cases,0.958585724671818,0.0312640365124185,PMC co-delivery with EPI only
Togo,TGO,n_age_714_720,717,4,raw cases,0.908104844755083,0.0359963115821288,PMC co-delivery with EPI only
Togo,TGO,n_age_721_727,724,4,raw cases,0.900692479747721,0.0265982637268124,PMC co-delivery with EPI only
Togo,TGO,n_age_728_734,731,4,raw cases,0.922246290972777,0.027448287063529,PMC co-delivery with EPI only
Togo,TGO,n_age_735_741,738,4,raw cases,0.903726560697079,0.0338690180769302,PMC co-delivery with EPI only
Togo,TGO,n_age_742_748,745,4,raw cases,0.908166420269201,0.02469159600085,PMC co-delivery with EPI only
Togo,TGO,n_age_749_755,752,4,raw cases,0.912579870756477,0.0215638468176753,PMC co-delivery with EPI only
Togo,TGO,n_age_756_762,759,4,raw cases,0.923853928389729,0.0263351050219889,PMC co-delivery with EPI only
Togo,TGO,n_age_763_769,766,4,raw cases,0.919901571131117,0.0268995021349909,PMC co-delivery with EPI only
Togo,TGO,n_age_770_776,773,4,raw cases,0.916548222834569,0.0337130168047717,PMC co-delivery with EPI only
Togo,TGO,n_age_777_783,780,4,raw cases,0.905188155828456,0.0312113105630718,PMC co-delivery with EPI only
Togo,TGO,n_age_784_790,787,4,raw cases,0.908225290690811,0.0336742366376434,PMC co-delivery with EPI only
Togo,TGO,n_age_791_797,794,4,raw cases,0.908217082049212,0.0239443715434256,PMC co-delivery with EPI only
Togo,TGO,n_age_798_804,801,4,raw cases,0.880078977302659,0.025878486342856,PMC co-delivery with EPI only
Togo,TGO,n_age_805_811,808,4,raw cases,0.905674282243727,0.0274661735258921,PMC co-delivery with EPI only
Togo,TGO,n_age_812_818,815,4,raw cases,0.936592426669337,0.0324786645505483,PMC co-delivery with EPI only
Togo,TGO,n_age_819_825,822,4,raw cases,0.925663010748751,0.030882145299059,PMC co-delivery with EPI only
Togo,TGO,n_age_826_832,829,4,raw cases,0.913179071629496,0.0302040087253969,PMC co-delivery with EPI only
Togo,TGO,n_age_833_839,836,4,raw cases,0.897828653355802,0.0291898471441789,PMC co-delivery with EPI only
Togo,TGO,n_age_840_846,843,4,raw cases,0.920395364874985,0.0317914986640468,PMC co-delivery with EPI only
Togo,TGO,n_age_847_853,850,4,raw cases,0.914949963771861,0.0249886736494534,PMC co-delivery with EPI only
Togo,TGO,n_age_854_860,857,4,raw cases,0.92982754069927,0.0213732154310887,PMC co-delivery with EPI only
Togo,TGO,n_age_861_867,864,4,raw cases,0.922336423605814,0.0301662907241712,PMC co-delivery with EPI only
Togo,TGO,n_age_868_874,871,4,raw cases,0.89575053548817,0.0264111015549729,PMC co-delivery with EPI only
Togo,TGO,n_age_875_881,878,4,raw cases,0.943237249728992,0.0301419450689498,PMC co-delivery with EPI only
Togo,TGO,n_age_882_888,885,4,raw cases,0.89347856764418,0.0323093032290554,PMC co-delivery with EPI only
Togo,TGO,n_age_889_895,892,4,raw cases,0.925171607659819,0.0273555966700151,PMC co-delivery with EPI only
Togo,TGO,n_age_896_902,899,4,raw cases,0.919171900079989,0.0311349939271062,PMC co-delivery with EPI only
Togo,TGO,n_age_903_909,906,4,raw cases,0.936245455522103,0.0295218533147347,PMC co-delivery with EPI only
Togo,TGO,n_age_910_916,913,4,raw cases,0.930199514870014,0.0256121273708463,PMC co-delivery with EPI only
