Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Togo,rural/urban merged,TGO,Centre,n_age_49_55,52,severe,ppy,0.0158430250324054
Togo,rural/urban merged,TGO,Centre,n_age_56_62,59,severe,ppy,0.018370161133766
Togo,rural/urban merged,TGO,Centre,n_age_63_69,66,severe,ppy,0.020911375858334
Togo,rural/urban merged,TGO,Centre,n_age_70_76,73,severe,ppy,0.0151330403514775
Togo,rural/urban merged,TGO,Centre,n_age_77_83,80,severe,ppy,0.024895130222265
Togo,rural/urban merged,TGO,Centre,n_age_84_90,87,severe,ppy,0.00988496087437385
Togo,rural/urban merged,TGO,Centre,n_age_91_97,94,severe,ppy,0.0241217732204469
Togo,rural/urban merged,TGO,Centre,n_age_98_104,101,severe,ppy,0.0336133608994346
Togo,rural/urban merged,TGO,Centre,n_age_105_111,108,severe,ppy,0.0307501101034683
Togo,rural/urban merged,TGO,Centre,n_age_112_118,115,severe,ppy,0.0284277684308025
Togo,rural/urban merged,TGO,Centre,n_age_119_125,122,severe,ppy,0.039232601332724
Togo,rural/urban merged,TGO,Centre,n_age_126_132,129,severe,ppy,0.0324808825109489
Togo,rural/urban merged,TGO,Centre,n_age_133_139,136,severe,ppy,0.025654526132503
Togo,rural/urban merged,TGO,Centre,n_age_140_146,143,severe,ppy,0.0379657898421068
Togo,rural/urban merged,TGO,Centre,n_age_147_153,150,severe,ppy,0.0513070523111195
Togo,rural/urban merged,TGO,Centre,n_age_154_160,157,severe,ppy,0.041177649821444
Togo,rural/urban merged,TGO,Centre,n_age_161_167,164,severe,ppy,0.046578041636976
Togo,rural/urban merged,TGO,Centre,n_age_168_174,171,severe,ppy,0.047778539507616
Togo,rural/urban merged,TGO,Centre,n_age_175_181,178,severe,ppy,0.0531465193047332
Togo,rural/urban merged,TGO,Centre,n_age_182_188,185,severe,ppy,0.0455067507584248
Togo,rural/urban merged,TGO,Centre,n_age_189_195,192,severe,ppy,0.0488553329341263
Togo,rural/urban merged,TGO,Centre,n_age_196_202,199,severe,ppy,0.0642531862556743
Togo,rural/urban merged,TGO,Centre,n_age_203_209,206,severe,ppy,0.0825372378098378
Togo,rural/urban merged,TGO,Centre,n_age_210_216,213,severe,ppy,0.068252632120127
Togo,rural/urban merged,TGO,Centre,n_age_217_223,220,severe,ppy,0.0439262417777829
Togo,rural/urban merged,TGO,Centre,n_age_224_230,227,severe,ppy,0.0606905297438496
Togo,rural/urban merged,TGO,Centre,n_age_231_237,234,severe,ppy,0.0762069933071584
Togo,rural/urban merged,TGO,Centre,n_age_238_244,241,severe,ppy,0.0501178168367472
Togo,rural/urban merged,TGO,Centre,n_age_245_251,248,severe,ppy,0.0632665141872494
Togo,rural/urban merged,TGO,Centre,n_age_252_258,255,severe,ppy,0.0544495931116908
Togo,rural/urban merged,TGO,Centre,n_age_259_265,262,severe,ppy,0.0591876754093387
Togo,rural/urban merged,TGO,Centre,n_age_266_272,269,severe,ppy,0.0652601197618724
Togo,rural/urban merged,TGO,Centre,n_age_273_279,276,severe,ppy,0.0677823929524188
Togo,rural/urban merged,TGO,Centre,n_age_280_286,283,severe,ppy,0.0667450897115154
Togo,rural/urban merged,TGO,Centre,n_age_287_293,290,severe,ppy,0.0603334875371569
Togo,rural/urban merged,TGO,Centre,n_age_294_300,297,severe,ppy,0.0593931540802812
Togo,rural/urban merged,TGO,Centre,n_age_301_307,304,severe,ppy,0.065062936389729
Togo,rural/urban merged,TGO,Centre,n_age_308_314,311,severe,ppy,0.0840490237420034
Togo,rural/urban merged,TGO,Centre,n_age_315_321,318,severe,ppy,0.0640322203585324
Togo,rural/urban merged,TGO,Centre,n_age_322_328,325,severe,ppy,0.0749321085042815
Togo,rural/urban merged,TGO,Centre,n_age_329_335,332,severe,ppy,0.0794593268768755
Togo,rural/urban merged,TGO,Centre,n_age_336_342,339,severe,ppy,0.062552120801498
Togo,rural/urban merged,TGO,Centre,n_age_343_349,346,severe,ppy,0.0580653335250838
Togo,rural/urban merged,TGO,Centre,n_age_350_356,353,severe,ppy,0.0771156916592884
Togo,rural/urban merged,TGO,Centre,n_age_357_363,360,severe,ppy,0.0432005674598601
Togo,rural/urban merged,TGO,Centre,n_age_364_370,367,severe,ppy,0.0492372166662559
Togo,rural/urban merged,TGO,Centre,n_age_371_377,374,severe,ppy,0.067769437975093
Togo,rural/urban merged,TGO,Centre,n_age_378_384,381,severe,ppy,0.0481441510066032
Togo,rural/urban merged,TGO,Centre,n_age_385_391,388,severe,ppy,0.0618772930401926
Togo,rural/urban merged,TGO,Centre,n_age_392_398,395,severe,ppy,0.063229257445391
Togo,rural/urban merged,TGO,Centre,n_age_399_405,402,severe,ppy,0.0342611911085297
Togo,rural/urban merged,TGO,Centre,n_age_406_412,409,severe,ppy,0.0839223648721153
Togo,rural/urban merged,TGO,Centre,n_age_413_419,416,severe,ppy,0.0883850957334738
Togo,rural/urban merged,TGO,Centre,n_age_420_426,423,severe,ppy,0.0629868798314851
Togo,rural/urban merged,TGO,Centre,n_age_427_433,430,severe,ppy,0.0732524502022473
Togo,rural/urban merged,TGO,Centre,n_age_434_440,437,severe,ppy,0.0807602486571077
Togo,rural/urban merged,TGO,Centre,n_age_441_447,444,severe,ppy,0.0533465993906526
Togo,rural/urban merged,TGO,Centre,n_age_448_454,451,severe,ppy,0.0720829382157945
Togo,rural/urban merged,TGO,Centre,n_age_455_461,458,severe,ppy,0.0739191079413741
Togo,rural/urban merged,TGO,Centre,n_age_462_468,465,severe,ppy,0.0670821376001131
Togo,rural/urban merged,TGO,Centre,n_age_469_475,472,severe,ppy,0.0659100744461248
Togo,rural/urban merged,TGO,Centre,n_age_476_482,479,severe,ppy,0.0805979067744809
Togo,rural/urban merged,TGO,Centre,n_age_483_489,486,severe,ppy,0.0738107485385664
Togo,rural/urban merged,TGO,Centre,n_age_490_496,493,severe,ppy,0.0609846152082609
Togo,rural/urban merged,TGO,Centre,n_age_497_503,500,severe,ppy,0.0685241101964034
Togo,rural/urban merged,TGO,Centre,n_age_504_510,507,severe,ppy,0.0932964063982152
Togo,rural/urban merged,TGO,Centre,n_age_511_517,514,severe,ppy,0.0734376230811818
Togo,rural/urban merged,TGO,Centre,n_age_518_524,521,severe,ppy,0.0726358348468547
Togo,rural/urban merged,TGO,Centre,n_age_525_531,528,severe,ppy,0.074724034849109
Togo,rural/urban merged,TGO,Centre,n_age_532_538,535,severe,ppy,0.070597354043534
Togo,rural/urban merged,TGO,Centre,n_age_539_545,542,severe,ppy,0.0586274418069911
Togo,rural/urban merged,TGO,Centre,n_age_546_552,549,severe,ppy,0.0742680963679282
Togo,rural/urban merged,TGO,Centre,n_age_553_559,556,severe,ppy,0.0694590667399979
Togo,rural/urban merged,TGO,Centre,n_age_560_566,563,severe,ppy,0.0711852340231232
Togo,rural/urban merged,TGO,Centre,n_age_567_573,570,severe,ppy,0.0602723513022833
Togo,rural/urban merged,TGO,Centre,n_age_574_580,577,severe,ppy,0.090921297419695
Togo,rural/urban merged,TGO,Centre,n_age_581_587,584,severe,ppy,0.0914814469070427
Togo,rural/urban merged,TGO,Centre,n_age_588_594,591,severe,ppy,0.0840312679513101
Togo,rural/urban merged,TGO,Centre,n_age_595_601,598,severe,ppy,0.0588629045722196
Togo,rural/urban merged,TGO,Centre,n_age_602_608,605,severe,ppy,0.0378644136521525
Togo,rural/urban merged,TGO,Centre,n_age_609_615,612,severe,ppy,0.0813345158853938
Togo,rural/urban merged,TGO,Centre,n_age_616_622,619,severe,ppy,0.062071058893374
Togo,rural/urban merged,TGO,Centre,n_age_623_629,626,severe,ppy,0.0492176515630911
Togo,rural/urban merged,TGO,Centre,n_age_630_636,633,severe,ppy,0.0662052706086179
Togo,rural/urban merged,TGO,Centre,n_age_637_643,640,severe,ppy,0.0519422888327024
Togo,rural/urban merged,TGO,Centre,n_age_644_650,647,severe,ppy,0.0829342172705213
Togo,rural/urban merged,TGO,Centre,n_age_651_657,654,severe,ppy,0.0593675535241262
Togo,rural/urban merged,TGO,Centre,n_age_658_664,661,severe,ppy,0.0586734708067614
Togo,rural/urban merged,TGO,Centre,n_age_665_671,668,severe,ppy,0.0834184227065862
Togo,rural/urban merged,TGO,Centre,n_age_672_678,675,severe,ppy,0.0708265929618
Togo,rural/urban merged,TGO,Centre,n_age_679_685,682,severe,ppy,0.0785527037909702
Togo,rural/urban merged,TGO,Centre,n_age_686_692,689,severe,ppy,0.0862028595144171
Togo,rural/urban merged,TGO,Centre,n_age_693_699,696,severe,ppy,0.0597514308571273
Togo,rural/urban merged,TGO,Centre,n_age_700_706,703,severe,ppy,0.046499792253477903
Togo,rural/urban merged,TGO,Centre,n_age_707_713,710,severe,ppy,0.0624078828268058
