Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value,N doses,scenario,Scenario
Angola,rural/urban merged,AGO,Huila,n_age_294_300,297,severe,ppy,0.0168915310003573,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_301_307,304,severe,ppy,0.0085253307413098,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_308_314,311,severe,ppy,0.0107989144051111,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_315_321,318,severe,ppy,0.0148112774169678,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_322_328,325,severe,ppy,0.00729572118370887,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_329_335,332,severe,ppy,0.0149623496471521,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_336_342,339,severe,ppy,0.0209519906244836,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_343_349,346,severe,ppy,0.0163378684172922,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_350_356,353,severe,ppy,0.0105171164252468,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_357_363,360,severe,ppy,0.0177926741611542,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_364_370,367,severe,ppy,0.0184545716807327,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_371_377,374,severe,ppy,0.010352395127952,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_378_384,381,severe,ppy,0.0175419145088957,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_385_391,388,severe,ppy,0.0102261044272256,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_392_398,395,severe,ppy,0.00775875968735051,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_399_405,402,severe,ppy,0.0149997280998892,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_406_412,409,severe,ppy,0.0120793418260975,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_413_419,416,severe,ppy,0.0138939734421386,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_420_426,423,severe,ppy,0.0148476481700468,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_427_433,430,severe,ppy,0.0157136150431976,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_434_440,437,severe,ppy,0.0175402049499743,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_441_447,444,severe,ppy,0.016972099270511,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_448_454,451,severe,ppy,0.0159244137590717,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_455_461,458,severe,ppy,0.00620126094171814,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_462_468,465,severe,ppy,0.00581962950798424,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_469_475,472,severe,ppy,0.0157046215280375,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_476_482,479,severe,ppy,0.011468610646887,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_483_489,486,severe,ppy,0.0134982188328129,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_490_496,493,severe,ppy,0.0120629438989329,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_497_503,500,severe,ppy,0.0132210705396174,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_504_510,507,severe,ppy,0.0141809368941424,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_511_517,514,severe,ppy,0.0164476270789548,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_518_524,521,severe,ppy,0.0232751321575031,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_525_531,528,severe,ppy,0.00875756532523561,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_532_538,535,severe,ppy,0.0150740584188964,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_539_545,542,severe,ppy,0.0148988044960866,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_546_552,549,severe,ppy,0.0229298351836677,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_553_559,556,severe,ppy,0.0105867026554723,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_560_566,563,severe,ppy,0.0174126318609377,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_567_573,570,severe,ppy,0.0107732728043951,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_574_580,577,severe,ppy,0.0122769668734847,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_581_587,584,severe,ppy,0.0169074229509511,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_588_594,591,severe,ppy,0.0184702022679479,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_595_601,598,severe,ppy,0.0176520537967339,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_602_608,605,severe,ppy,0.0129403627181754,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_609_615,612,severe,ppy,0.0106270307056506,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_616_622,619,severe,ppy,0.019185886780055,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_623_629,626,severe,ppy,0.0103486405286585,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_630_636,633,severe,ppy,0.00924501487668455,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_637_643,640,severe,ppy,0.0263806232100769,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_644_650,647,severe,ppy,0.0158112580068823,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_651_657,654,severe,ppy,0.0100708285308038,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_658_664,661,severe,ppy,0.0121998345212839,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_665_671,668,severe,ppy,0.0107489695196427,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_672_678,675,severe,ppy,0.0156398757406549,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_679_685,682,severe,ppy,0.0139425599434117,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_686_692,689,severe,ppy,0.0223619614026311,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_693_699,696,severe,ppy,0.015194903718079,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_700_706,703,severe,ppy,0.0114660926722322,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_707_713,710,severe,ppy,0.0140144618576369,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_714_720,717,severe,ppy,0.0219148340125215,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_721_727,724,severe,ppy,0.0139618354435701,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_728_734,731,severe,ppy,0.0223007796419544,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_735_741,738,severe,ppy,0.0189767567762129,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_742_748,745,severe,ppy,0.0109327343327751,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_749_755,752,severe,ppy,0.00458946976422463,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_756_762,759,severe,ppy,0.0124273012186707,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_763_769,766,severe,ppy,0.00819571490968997,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_770_776,773,severe,ppy,0.0170278073032145,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_777_783,780,severe,ppy,0.00751323269657949,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_784_790,787,severe,ppy,0.0123599059326559,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_791_797,794,severe,ppy,0.0179366029471176,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_798_804,801,severe,ppy,0.0079672782173941,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_805_811,808,severe,ppy,0.0179122270926906,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_812_818,815,severe,ppy,0.0190834836653564,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_819_825,822,severe,ppy,0.0108295758303326,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_826_832,829,severe,ppy,0.01048979760880629,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_833_839,836,severe,ppy,0.0220676793408668,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_840_846,843,severe,ppy,0.0165865500672127,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_847_853,850,severe,ppy,0.00890035897046643,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_854_860,857,severe,ppy,0.0160013683435979,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_861_867,864,severe,ppy,0.0154753918628125,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_868_874,871,severe,ppy,0.0160215919602809,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_875_881,878,severe,ppy,0.0105184580936692,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_882_888,885,severe,ppy,0.0135532712342678,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_889_895,892,severe,ppy,0.00581916272297299,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_896_902,899,severe,ppy,0.0145264167805563,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_903_909,906,severe,ppy,0.0156696801107877,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Huila,n_age_910_916,913,severe,ppy,0.0132110340785202,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_0_6,3,clinical,ppy,0.0352030402514088,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_7_13,10,clinical,ppy,0.0335545019198722,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_14_20,17,clinical,ppy,0.0462510522622387,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_21_27,24,clinical,ppy,0.0268834989220126,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_28_34,31,clinical,ppy,0.0404096442411015,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_35_41,38,clinical,ppy,0.0354160513916945,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_42_48,45,clinical,ppy,0.0419909030655578,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_49_55,52,clinical,ppy,0.0294959213801054,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_56_62,59,clinical,ppy,0.0480637651263895,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_63_69,66,clinical,ppy,0.0145030453721894,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_70_76,73,clinical,ppy,0.0207477502156712,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_77_83,80,clinical,ppy,0.0232917792125143,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_84_90,87,clinical,ppy,0.0333725952054337,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_91_97,94,clinical,ppy,0.0339814042804032,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_98_104,101,clinical,ppy,0.0436067045964088,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_105_111,108,clinical,ppy,0.0524530293488709,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_112_118,115,clinical,ppy,0.0591963718095959,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_119_125,122,clinical,ppy,0.0183429435345629,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_126_132,129,clinical,ppy,0.0179875646942841,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_133_139,136,clinical,ppy,0.032621561562881,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_140_146,143,clinical,ppy,0.0338913893260075,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_147_153,150,clinical,ppy,0.0311858260234484,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_154_160,157,clinical,ppy,0.0508651742134171,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_161_167,164,clinical,ppy,0.0639344586842442,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_168_174,171,clinical,ppy,0.0712568919853119,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_175_181,178,clinical,ppy,0.0735663934054077,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_182_188,185,clinical,ppy,0.0305915172826919,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_189_195,192,clinical,ppy,0.0240614858985791,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_196_202,199,clinical,ppy,0.0399698077007761,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_203_209,206,clinical,ppy,0.0420525491952979,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_210_216,213,clinical,ppy,0.0611706735310923,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_217_223,220,clinical,ppy,0.0527545467252611,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_224_230,227,clinical,ppy,0.0730461124229974,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_231_237,234,clinical,ppy,0.0580272806679423,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_238_244,241,clinical,ppy,0.0632483452662121,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_245_251,248,clinical,ppy,0.0742846149898342,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_252_258,255,clinical,ppy,0.0788815697118976,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_259_265,262,clinical,ppy,0.0772751799995632,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_266_272,269,clinical,ppy,0.0762681101787934,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_273_279,276,clinical,ppy,0.0197320492938955,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_280_286,283,clinical,ppy,0.0275183652080989,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_287_293,290,clinical,ppy,0.0262304544143526,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_294_300,297,clinical,ppy,0.0474641633769055,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_301_307,304,clinical,ppy,0.0256837791971714,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_308_314,311,clinical,ppy,0.0750483482324473,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_315_321,318,clinical,ppy,0.0503686556239047,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_322_328,325,clinical,ppy,0.0753268599945561,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_329_335,332,clinical,ppy,0.0814366425624909,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_336_342,339,clinical,ppy,0.0893607215384559,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_343_349,346,clinical,ppy,0.0694646133865374,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_350_356,353,clinical,ppy,0.0657056064869575,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_357_363,360,clinical,ppy,0.0962549790782862,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_364_370,367,clinical,ppy,0.0724409057051929,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_371_377,374,clinical,ppy,0.0972775142180369,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_378_384,381,clinical,ppy,0.0585997417481317,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_385_391,388,clinical,ppy,0.0849523748651403,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_392_398,395,clinical,ppy,0.0678972932925638,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_399_405,402,clinical,ppy,0.0842111322196792,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_406_412,409,clinical,ppy,0.0759883417406391,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_413_419,416,clinical,ppy,0.0940075032819786,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_420_426,423,clinical,ppy,0.0968342980865723,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_427_433,430,clinical,ppy,0.0908649362014632,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_434_440,437,clinical,ppy,0.117386261986609,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_441_447,444,clinical,ppy,0.0964918551108773,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_448_454,451,clinical,ppy,0.0722784169076102,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_455_461,458,clinical,ppy,0.0593257935260897,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_462_468,465,clinical,ppy,0.0538020111969463,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_469_475,472,clinical,ppy,0.0573111357783826,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_476_482,479,clinical,ppy,0.0809736139757695,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_483_489,486,clinical,ppy,0.0701587534344369,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_490_496,493,clinical,ppy,0.0598126690727297,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_497_503,500,clinical,ppy,0.0943452798484304,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_504_510,507,clinical,ppy,0.0595402312629537,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_511_517,514,clinical,ppy,0.0738423183852833,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_518_524,521,clinical,ppy,0.0791969068973689,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_525_531,528,clinical,ppy,0.0811529499952746,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_532_538,535,clinical,ppy,0.094153863757186207,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_539_545,542,clinical,ppy,0.104483211906905,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_546_552,549,clinical,ppy,0.101301033156756,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_553_559,556,clinical,ppy,0.13468625863288,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_560_566,563,clinical,ppy,0.0688057700607658,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_567_573,570,clinical,ppy,0.0813373132425308,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_574_580,577,clinical,ppy,0.0830269545175863,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_581_587,584,clinical,ppy,0.0838155863466885,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_588_594,591,clinical,ppy,0.0892851808929136,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_595_601,598,clinical,ppy,0.0893449762415642,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_602_608,605,clinical,ppy,0.0706341604377351,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_609_615,612,clinical,ppy,0.105204595459122,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_616_622,619,clinical,ppy,0.0982621155084713,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_623_629,626,clinical,ppy,0.0925726143934664,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_630_636,633,clinical,ppy,0.113324493459437,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Luanda,n_age_637_643,640,clinical,ppy,0.0851623412480695,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
