Country,Iso code,Age group,age_in_days_midpoint,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,scenario,Scenario
Angola,AGO,n_age_168_174,171,Bie,raw cases,5,379.634071678219,24.6328079179664,958.259540610159,62.1773043053317,24.0830681055336,1.58091626308148,60.789669581746,3.9904955983183,355.551003572686,23.0518916548849,897.469871028413,58.1868087070134,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_175_181,178,Bie,raw cases,5,345.348817281915,27.6287831880156,872.617670535151,69.8116316569459,14.6272941806329,1.16172281071989,36.9598352025531,2.9354084976362,330.721523101282,26.4670603772957,835.657835332598,66.8762231593097,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_182_188,185,Bie,raw cases,5,418.285931832233,19.4791846974346,1058.00862477452,49.2704722895812,81.7038314955406,3.79568434091708,206.660926942379,9.6007693876316,336.582100336693,15.6835003565176,851.347697832141,39.6697029019496,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_189_195,192,Bie,raw cases,5,386.008597010568,16.955136932049,977.348971230754,42.9293175487512,71.343704932727,3.26132488493067,180.63767791649,8.2574651078276,314.664892077841,13.6938120471183,796.711293314264,34.6718524409236,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_196_202,199,Bie,raw cases,5,397.505885671789,26.5663360994978,1007.61060480782,67.341196569967,61.0284110684555,4.34049330015762,154.696764006961,11.002420937604,336.477474603333,22.2258427993401,852.913840800859,56.338775632363,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_203_209,206,Bie,raw cases,5,424.439123989,29.9491273958954,1077.03623390559,75.9974600740856,50.9766144191823,3.58660359376595,129.35579617471,9.10119215881249,373.462509569817,26.3625238021294,947.68043773088,66.8962679152731,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_210_216,213,Bie,raw cases,5,429.448934122704,27.490745722339,1090.90597542405,69.8332593108589,35.7231614531466,2.30684813423631,90.7456211758599,5.85996195141371,393.725772669557,25.1838975881027,1000.16035424819,63.9732973594452,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_217_223,220,Bie,raw cases,5,432.895630300427,22.3736481341149,1100.83934027348,56.8954508373694,23.2315695756045,1.20841635510662,59.07711682693,3.0729630193034,409.664060724823,21.165231779008305,1041.76222344655,53.822487818066,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_224_230,227,Bie,raw cases,5,428.73649197826,24.4715459047544,1091.49365968524,62.3005918495273,17.2444012814274,1.00230573314078,43.9014523277401,2.5517080380571,411.492090696833,23.4692401716136,1047.5922073575,59.7488838114702,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_231_237,234,Bie,raw cases,5,459.623095735132,27.4719242831903,1171.42778679353,70.016880702101,14.2204971406966,0.860021080985025,36.2433603689699,2.1919102865854,445.402598594435,26.6119032022053,1135.18442642456,67.8249704155156,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_238_244,241,Bie,raw cases,5,457.673488324218,18.4850689502358,1167.66448616646,47.1610418522608,7.75436760190439,0.334131080460232,19.78375390407,0.852470169959794,449.919120722313,18.1509378697755,1147.88073226239,46.308571682301,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_245_251,248,Bie,raw cases,5,473.446657144149,25.4233499910622,1209.20435563212,64.9323954030839,1.89655735930171,0.104967560389294,4.84389399516976,0.2680919366681,471.550099784847,25.3183824306729,1204.36046163695,64.6643034664158,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_252_258,255,Bie,raw cases,5,453.953538239547,28.6500121521477,1160.68830543739,73.2536069321025,0.0754198091574381,0.0049352954515669,0.192836674050113,0.0126187797471999,453.878118430389,28.6450768566961,1160.4954687633401,73.2409881523553,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_259_265,262,Bie,raw cases,5,481.629173300977,14.9984790258437,1232.86758109396,38.3928955755449,1.2244584451082e-4,4.40663575140832e-6,3.1343515024673e-4,1.12800441982586e-5,481.629050855133,14.998474619208,1232.86726765881,38.3928842955007,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_266_272,269,Bie,raw cases,5,498.367744636888,21.3838558474772,1277.20213190237,54.8019139894178,5.42343059350969e-10,2.43822739776078e-11,1.39016265165992e-9,6.24993390374584e-11,498.367744636346,21.3838558474529,1277.20213190098,54.8019139893553,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_273_279,276,Bie,raw cases,5,492.072967997859,33.4513804681354,1262.46334507727,85.8229255207502,88.2055051507228,6.11003434641231,226.30021222238,15.6759157709762,403.867462847136,27.3413461217231,1036.16313285489,70.147009749774,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_280_286,283,Bie,raw cases,5,453.853240013918,23.9358627762257,1165.62652482569,61.4742257777008,77.2935592356716,4.11547453059906,198.512238979547,10.5697301510147,376.559680778246,19.8203882456267,967.114285846143,50.9044956266861,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_287_293,290,Bie,raw cases,5,485.893250964273,22.6228813219496,1249.15122651461,58.1596881506915,68.4916895482664,3.53563884832433,176.08081165047,9.0895430120345,417.401561416007,19.0872424736253,1073.07041486414,49.070145138657,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_294_300,297,Bie,raw cases,5,470.051294749802,27.0567359924048,1209.7208849276,69.6330357422087,50.9189851910908,2.98728011879109,131.04476152495,7.68804423941459,419.132309558711,24.0694558736137,1078.67612340265,61.9449915027941,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_301_307,304,Bie,raw cases,5,489.858755656466,23.2733354284551,1261.98971505229,59.9575073559977,36.9526544080737,1.8842202664706,95.198604227,4.8541882118497,452.906101248392,21.3891151619845,1166.79111082529,55.103319144148,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_308_314,311,Bie,raw cases,5,484.934586603131,24.5236150037994,1250.65214972038,63.2466989790468,23.2657603573706,1.30961682998559,60.0026766695403,3.37751760542481,461.66882624576,23.2139981738138,1190.64947305084,59.869181373622,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_315_321,318,Bie,raw cases,5,527.750669537348,21.5318616847317,1362.48444041905,55.5884212225067,19.1009796199321,0.865615712146262,49.3126565840898,2.2347445626463,508.649689917416,20.6662459725854,1313.17178383496,53.3536766598604,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_322_328,325,Bie,raw cases,5,499.618151214314,31.9991585061385,1291.21124019381,82.6985029255791,14.2891028500536,0.932553709994639,36.9287027851801,2.41008824339731,485.329048364261,31.0666047961439,1254.28253740863,80.2884146821818,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_329_335,332,Bie,raw cases,5,509.41905213622,21.8441502179264,1317.94567351828,56.514186406403,7.83858034964516,0.375420347210301,20.2796165848501,0.971270352535306,501.580471786575,21.4687298707161,1297.66605693343,55.5429160538677,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_336_342,339,Bie,raw cases,5,467.552545090808,23.1197752889612,1210.92250534511,59.8783099565577,1.69078610713865,0.0880656490911349,4.37899647934,0.228082763214495,465.861758983669,23.03170963987,1206.54350886577,59.6502271933432,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_343_349,346,Bie,raw cases,5,501.700445508389,23.7572924817368,1300.8238843649401,61.598616793674,0.0760780554562075,0.00350485930558264,0.197257452130088,0.00908750378210499,501.624367452933,23.7537876224312,1300.62662691281,61.5895292898919,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_350_356,353,Bie,raw cases,5,504.686564765651,26.885537366481,1309.99691197259,69.7858302274562,1.1780688168983e-4,6.25763602357665e-6,3.0578711994167e-4,1.62427225944839e-5,504.686446958769,26.885531108845,1309.99660618547,69.7858139847336,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_357_363,360,Bie,raw cases,5,531.39816955733,23.2939099517062,1380.82920700223,60.5288332727795,5.27279553352855e-10,2.3359092438113297e-11,1.36992639454547e-9,6.06945604886278e-11,531.398169556803,23.2939099516829,1380.82920700086,60.5288332727188,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_364_370,367,Bie,raw cases,5,489.740634937411,25.2907697406447,1273.81265496902,65.7811507792445,0,0,0,0,489.740634937411,25.2907697406447,1273.81265496902,65.7811507792445,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_371_377,374,Bie,raw cases,5,529.164933415861,19.7397101477421,1377.48246172986,51.384932770624,0,0,0,0,529.164933415861,19.7397101477421,1377.48246172986,51.384932770624,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_378_384,381,Bie,raw cases,5,531.051489182193,25.5280127976977,1383.53981731135,66.5077170141052,0,0,0,0,531.051489182193,25.5280127976977,1383.53981731135,66.5077170141052,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_385_391,388,Bie,raw cases,5,518.071433418281,16.6580165109717,1350.946474972,43.4381964221394,0,0,0,0,518.071433418281,16.6580165109717,1350.946474972,43.4381964221394,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_392_398,395,Bie,raw cases,5,501.832503809684,22.3537745826774,1309.7213760535,58.3406140179336,0,0,0,0,501.832503809684,22.3537745826774,1309.7213760535,58.3406140179336,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_399_405,402,Bie,raw cases,5,515.959895744618,20.575597326018,1347.89088890761,53.7515810788879,0,0,0,0,515.959895744618,20.575597326018,1347.89088890761,53.7515810788879,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_406_412,409,Bie,raw cases,5,524.241218729032,20.1387989641236,1370.74154901008,52.6572262940542,0,0,0,0,524.241218729032,20.1387989641236,1370.74154901008,52.6572262940542,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_413_419,416,Bie,raw cases,5,513.236018041275,23.6480745356825,1343.12513468617,61.8863878981555,0,0,0,0,513.236018041275,23.6480745356825,1343.12513468617,61.8863878981555,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_420_426,423,Bie,raw cases,5,523.882022208773,19.3323406685029,1372.08155278261,50.6326746841317,0,0,0,0,523.882022208773,19.3323406685029,1372.08155278261,50.6326746841317,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_427_433,430,Bie,raw cases,5,502.36747915096,22.8054371593704,1316.78592094914,59.7767168832308,0,0,0,0,502.36747915096,22.8054371593704,1316.78592094914,59.7767168832308,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_434_440,437,Bie,raw cases,5,495.075485339745,18.607055497345,1298.74562354976,48.8124187319447,0,0,0,0,495.075485339745,18.607055497345,1298.74562354976,48.8124187319447,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_441_447,444,Bie,raw cases,5,508.873854889698,27.7518522527836,1336.10209369683,72.8654214450582,0,0,0,0,508.873854889698,27.7518522527836,1336.10209369683,72.8654214450582,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_448_454,451,Bie,raw cases,5,542.233470744765,29.288920133413,1424.83480638526,76.9629229826139,0,0,0,0,542.233470744765,29.288920133413,1424.83480638526,76.9629229826139,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_455_461,458,Bie,raw cases,5,532.681209061931,23.935918110075,1400.8100093349599,62.9451031889446,20.8498640472997,1.02947856432399,54.8296011833502,2.7072550200155,511.831345014631,22.906439545751,1345.98040815161,60.2378481689291,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_462_468,465,Bie,raw cases,5,525.919708516835,18.1533924161511,1384.0785544311,47.7748232790608,19.4356268794225,0.767451219561707,51.14931789036,2.01972422285321,506.484081637413,17.3859411965894,1332.92923654074,45.7550990562076,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_469_475,472,Bie,raw cases,5,558.817737695343,26.2718606246531,1471.83634795038,69.1958697573265,17.5203005147985,0.866886127484911,46.1456632193601,2.28323910623941,541.297437180544,25.4049744971682,1425.69068473102,66.9126306510871,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_476_482,479,Bie,raw cases,5,536.498220973262,23.0653811731514,1414.28379139552,60.8035468903692,13.6764717109722,0.561079352694392,36.05307810568,1.47908306715881,522.821749262289,22.504301820457,1378.23071328984,59.3244638232104,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_483_489,486,Bie,raw cases,5,526.586462234727,21.0372963833217,1389.41862808919,55.5077154007643,9.18456997463102,0.442063243974431,24.2338410288501,1.1664008667542,517.401892260096,20.5952331393473,1365.1847870603401,54.3413145340101,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_490_496,493,Bie,raw cases,5,538.247578215495,19.2335476154916,1421.45269299526,50.7936852118029,6.04598795027357,0.248178104675738,15.9667896365199,0.655411096141606,532.201590265222,18.9853695108159,1405.48590335874,50.1382741156613,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_497_503,500,Bie,raw cases,5,544.664236630044,19.5087232807257,1439.59340079032,51.5631969276024,4.36337605190874,0.182223875164716,11.5327700022299,0.481633032814209,540.300860578136,19.326499405561,1428.06063078809,51.0815638947882,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_504_510,507,Bie,raw cases,5,536.592824844459,22.8856239974633,1419.42667090373,60.538388845751,3.46427888101277,0.15368584250205,9.16391276864988,0.406538764007799,533.128545963446,22.7319381549612,1410.26275813508,60.1318500817432,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_511_517,514,Bie,raw cases,5,519.972612218536,19.1444079268162,1376.6831509962,50.6868692875868,1.91737775044044,0.0799205860930456,5.07646283881013,0.211598306731197,518.055234468096,19.0644873407232,1371.60668815739,50.4752709808556,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_518_524,521,Bie,raw cases,5,556.21673939459,21.4675132513747,1473.96580070378,56.8885797883798,0.595139303911878,0.0222299825769561,1.57710999775986,0.0589091117687985,555.621600090678,21.4452832687978,1472.38869070602,56.829670676611,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_525_531,528,Bie,raw cases,5,527.554290339532,23.6981470274013,1399.24051228455,62.8549667664997,0.032810217858696,0.0015076023818601,0.0870230550397082,0.00399863742508444,527.521480121673,23.6966394250195,1399.15348922951,62.8509681290746,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_532_538,535,Bie,raw cases,5,543.877081768079,24.7002125537371,1443.74598251649,65.5678164004121,9.07260206304272e-5,4.45912733582077e-6,2.4083626999527e-4,1.18369524955142e-5,543.876991042058,24.7002080946098,1443.74574168022,65.5678045634596,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_539_545,542,Bie,raw cases,5,522.492406566926,24.2128548013208,1388.06675279979,64.324492217816,1.09537268144777e-9,5.67617064461956e-11,2.91015567199793e-9,1.50805590237724e-10,522.49240656583,24.212854801264,1388.06675279688,64.3244922176652,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_546_552,549,Bie,raw cases,5,525.899600532857,18.5233806822816,1398.22506401932,49.2486685939576,0,0,0,0,525.899600532857,18.5233806822816,1398.22506401932,49.2486685939576,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_553_559,556,Bie,raw cases,5,517.724417257622,19.8056606895394,1377.65517049396,52.702499523826,0,0,0,0,517.724417257622,19.8056606895394,1377.65517049396,52.702499523826,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_560_566,563,Bie,raw cases,5,583.093224937257,24.5327524999813,1552.90928024141,65.3362745402949,0,0,0,0,583.093224937257,24.5327524999813,1552.90928024141,65.3362745402949,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_567_573,570,Bie,raw cases,5,566.078303078462,25.7243146427141,1508.88009649571,68.5680870460857,0,0,0,0,566.078303078462,25.7243146427141,1508.88009649571,68.5680870460857,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_574_580,577,Bie,raw cases,5,561.285693860389,22.5669867151795,1497.34173899519,60.2019461775077,0,0,0,0,561.285693860389,22.5669867151795,1497.34173899519,60.2019461775077,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_581_587,584,Bie,raw cases,5,580.852034982479,24.1848470922767,1550.86560039274,64.5731531392529,0,0,0,0,580.852034982479,24.1848470922767,1550.86560039274,64.5731531392529,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_588_594,591,Bie,raw cases,5,552.95365088837,21.9190631269037,1477.52101025505,58.5688804894879,0,0,0,0,552.95365088837,21.9190631269037,1477.52101025505,58.5688804894879,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_595_601,598,Bie,raw cases,5,535.448416062633,20.8410734670581,1431.9174054803,55.7340258204878,0,0,0,0,535.448416062633,20.8410734670581,1431.9174054803,55.7340258204878,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_602_608,605,Bie,raw cases,5,536.642919618326,16.7847762022617,1436.27031167556,44.922750056169,0,0,0,0,536.642919618326,16.7847762022617,1436.27031167556,44.922750056169,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_609_615,612,Bie,raw cases,5,535.143612096122,26.1936089635959,1433.37303109592,70.1591345329315,0,0,0,0,535.143612096122,26.1936089635959,1433.37303109592,70.1591345329315,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_616_622,619,Bie,raw cases,5,538.302635673773,17.8801418575329,1443.01786205586,47.9309636747702,0,0,0,0,538.302635673773,17.8801418575329,1443.01786205586,47.9309636747702,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_623_629,626,Bie,raw cases,5,568.82252727775,18.2276025220666,1526.1330318223,48.9040868915344,0,0,0,0,568.82252727775,18.2276025220666,1526.1330318223,48.9040868915344,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_630_636,633,Bie,raw cases,5,562.06089052399,25.1865007923418,1509.22948180171,67.6300560670338,0,0,0,0,562.06089052399,25.1865007923418,1509.22948180171,67.6300560670338,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_637_643,640,Bie,raw cases,5,546.270962371033,16.2035409853875,1468.07493098906,43.5461775428292,0,0,0,0,546.270962371033,16.2035409853875,1468.07493098906,43.5461775428292,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_644_650,647,Bie,raw cases,5,584.850063701171,13.7397441265881,1573.21703195915,36.9592153891832,0,0,0,0,584.850063701171,13.7397441265881,1573.21703195915,36.9592153891832,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_651_657,654,Bie,raw cases,5,551.444476228035,12.7089522732156,1484.64898632219,34.2161975013494,0,0,0,0,551.444476228035,12.7089522732156,1484.64898632219,34.2161975013494,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_658_664,661,Bie,raw cases,5,560.973989865697,11.9926470633151,1511.58017686665,32.3149520237206,0,0,0,0,560.973989865697,11.9926470633151,1511.58017686665,32.3149520237206,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_665_671,668,Bie,raw cases,5,565.18447928055,21.0720191417629,1524.20875535782,56.8277389885639,0,0,0,0,565.18447928055,21.0720191417629,1524.20875535782,56.8277389885639,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_672_678,675,Bie,raw cases,5,539.648809960277,12.7982439475606,1456.56076861801,34.5436137301811,0,0,0,0,539.648809960277,12.7982439475606,1456.56076861801,34.5436137301811,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_679_685,682,Bie,raw cases,5,560.475192811824,24.5623033326413,1514.10411457447,66.3542026771997,0,0,0,0,560.475192811824,24.5623033326413,1514.10411457447,66.3542026771997,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_686_692,689,Bie,raw cases,5,561.315372021248,18.4712538734709,1517.57843137235,49.9390857190373,0,0,0,0,561.315372021248,18.4712538734709,1517.57843137235,49.9390857190373,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_693_699,696,Bie,raw cases,5,552.857176227045,19.7325783485946,1495.85001263068,53.3898786905846,0,0,0,0,552.857176227045,19.7325783485946,1495.85001263068,53.3898786905846,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_700_706,703,Bie,raw cases,5,555.036820349133,15.8705276543738,1503.02592866201,42.976994843453,0,0,0,0,555.036820349133,15.8705276543738,1503.02592866201,42.976994843453,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_707_713,710,Bie,raw cases,5,570.449667703371,24.7157284329697,1545.99461885196,66.9829177256119,0,0,0,0,570.449667703371,24.7157284329697,1545.99461885196,66.9829177256119,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_714_720,717,Bie,raw cases,5,510.687570609627,20.8760781725953,1385.19989634228,56.6247212286611,0,0,0,0,510.687570609627,20.8760781725953,1385.19989634228,56.6247212286611,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_721_727,724,Bie,raw cases,5,525.981070608807,11.4980382411114,1427.8652564643,31.2133843580682,0,0,0,0,525.981070608807,11.4980382411114,1427.8652564643,31.2133843580682,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_728_734,731,Bie,raw cases,5,559.880433243606,15.2255919644955,1521.26454874635,41.3698209724476,0,0,0,0,559.880433243606,15.2255919644955,1521.26454874635,41.3698209724476,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_735_741,738,Bie,raw cases,5,511.6590213843,13.4082476814503,1391.36797252092,36.4614042006419,0,0,0,0,511.6590213843,13.4082476814503,1391.36797252092,36.4614042006419,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_742_748,745,Bie,raw cases,5,543.579478265961,17.1945324289376,1479.28681234267,46.7928722174473,0,0,0,0,543.579478265961,17.1945324289376,1479.28681234267,46.7928722174473,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_749_755,752,Bie,raw cases,5,534.994410944531,14.7956787563847,1456.94500905642,40.2929262039557,0,0,0,0,534.994410944531,14.7956787563847,1456.94500905642,40.2929262039557,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_756_762,759,Bie,raw cases,5,543.979281249461,19.7977016284539,1482.5038612559,53.9545716534663,0,0,0,0,543.979281249461,19.7977016284539,1482.5038612559,53.9545716534663,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_763_769,766,Bie,raw cases,5,518.688616881632,9.9952480633709,1414.62530449038,27.2601525749883,0,0,0,0,518.688616881632,9.9952480633709,1414.62530449038,27.2601525749883,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_770_776,773,Bie,raw cases,5,543.183997648389,17.7865891008181,1482.47810266409,48.5438248865998,0,0,0,0,543.183997648389,17.7865891008181,1482.47810266409,48.5438248865998,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_777_783,780,Bie,raw cases,5,523.101356195805,19.1806444673803,1428.7926490568,52.3897778022712,0,0,0,0,523.101356195805,19.1806444673803,1428.7926490568,52.3897778022712,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_784_790,787,Bie,raw cases,5,501.888238311477,13.3876104244476,1371.95420240394,36.5961721752261,0,0,0,0,501.888238311477,13.3876104244476,1371.95420240394,36.5961721752261,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_791_797,794,Bie,raw cases,5,559.057545257158,16.7529794828623,1529.4281810484,45.831559121216,0,0,0,0,559.057545257158,16.7529794828623,1529.4281810484,45.831559121216,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_798_804,801,Bie,raw cases,5,500.13983345452,10.2263689262276,1369.35745754767,27.9992786338163,0,0,0,0,500.13983345452,10.2263689262276,1369.35745754767,27.9992786338163,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_805_811,808,Bie,raw cases,5,512.349475257973,18.5791136844729,1403.90382684156,50.9091744220538,0,0,0,0,512.349475257973,18.5791136844729,1403.90382684156,50.9091744220538,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_812_818,815,Bie,raw cases,5,545.287099060793,13.7331164258826,1495.38670775398,37.6614810705675,0,0,0,0,545.287099060793,13.7331164258826,1495.38670775398,37.6614810705675,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_819_825,822,Bie,raw cases,5,541.458091479332,19.941658552743,1485.93613356386,54.7263610481011,0,0,0,0,541.458091479332,19.941658552743,1485.93613356386,54.7263610481011,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_826_832,829,Bie,raw cases,5,527.560448633966,14.8555549544583,1448.95294173197,40.8010117287202,0,0,0,0,527.560448633966,14.8555549544583,1448.95294173197,40.8010117287202,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_833_839,836,Bie,raw cases,5,497.774905195582,11.5031279843789,1368.2143977286,31.6181976288218,0,0,0,0,497.774905195582,11.5031279843789,1368.2143977286,31.6181976288218,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_840_846,843,Bie,raw cases,5,531.774847441277,10.0127081854753,1462.77602605338,27.5423885880557,0,0,0,0,531.774847441277,10.0127081854753,1462.77602605338,27.5423885880557,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_847_853,850,Bie,raw cases,5,509.526295723737,15.1714010214343,1402.64883019216,41.764572454233,0,0,0,0,509.526295723737,15.1714010214343,1402.64883019216,41.764572454233,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_854_860,857,Bie,raw cases,5,511.520145059249,11.4017838039001,1409.17056429239,31.4104112459162,0,0,0,0,511.520145059249,11.4017838039001,1409.17056429239,31.4104112459162,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_861_867,864,Bie,raw cases,5,530.107101624945,12.7157243805345,1461.4940231477,35.056982117725,0,0,0,0,530.107101624945,12.7157243805345,1461.4940231477,35.056982117725,PMC co-delivery with EPI only,PMC co-delivery with EPI only
